target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
argus-final,argus,Q11,votable,8,1,1303,0.0,21.576,0.367891,0.430622,0.042598,3958395.8,0.49,True
argus-final,argus,Q11,votable,8,2,1307,0.0,21.714,0.368392,0.422716,0.043,3957891.7,0.49,True
argus-final,argus,Q11,votable,8,3,1307,0.0,21.69,0.368439,0.424239,0.043084,3958814.8,0.505,True
argus-final,argus,Q12,votable,1,1,148,0.0,2.459,0.406879,0.411013,0.408386,3182.1,0.015,True
argus-final,argus,Q12,votable,1,2,149,0.0,2.467,0.404602,0.413063,0.409154,3181.8,0.015,True
argus-final,argus,Q12,votable,1,3,149,0.0,2.475,0.403562,0.410979,0.407593,3182.0,0.015,True
argus-final,argus,Q12,votable,32,1,900,0.0,14.62,2.184934,2.279328,2.274421,3181.9,0.025,True
argus-final,argus,Q12,votable,32,2,896,0.0,14.603,2.196552,2.27948,2.274237,3181.9,0.025,True
argus-final,argus,Q12,votable,32,3,896,0.0,14.584,2.198474,2.294448,2.289149,3181.9,0.025,True
argus-final,argus,Q12,votable,4,1,522,0.0,8.643,0.412077,0.550772,0.547886,3181.9,0.015,True
argus-final,argus,Q12,votable,4,2,582,0.0,9.64,0.404758,0.539745,0.537273,3181.9,0.015,True
argus-final,argus,Q12,votable,4,3,553,0.0,9.191,0.407463,0.518897,0.515708,3181.9,0.015,True
argus-final,argus,Q12,votable,8,1,880,0.0,14.534,0.551274,0.581419,0.577785,3181.9,0.02,True
argus-final,argus,Q12,votable,8,2,879,0.0,14.546,0.551919,0.580727,0.577302,3181.9,0.02,True
argus-final,argus,Q12,votable,8,3,871,0.0,14.403,0.555059,0.57735,0.572568,3181.9,0.02,True
argus-final,argus,Q13,votable,1,1,169,0.0,2.814,0.364773,0.399479,0.396699,5214.2,0.015,True
argus-final,argus,Q13,votable,1,2,170,0.0,2.823,0.363878,0.396033,0.393477,5213.6,0.015,True
argus-final,argus,Q13,votable,1,3,173,0.0,2.872,0.337366,0.396276,0.392625,5209.6,0.015,True
argus-final,argus,Q13,votable,32,1,1093,0.0,17.772,1.7913,1.949463,1.945702,5211.3,0.025,True
argus-final,argus,Q13,votable,32,2,1087,0.0,17.641,1.804511,1.978207,1.970417,5211.5,0.025,True
argus-final,argus,Q13,votable,32,3,1091,0.0,17.694,1.790897,1.988225,1.983698,5211.2,0.025,True
argus-final,argus,Q13,votable,4,1,652,0.0,10.794,0.368827,0.468143,0.465013,5212.3,0.015,True
argus-final,argus,Q13,votable,4,2,615,0.0,10.193,0.385219,0.495221,0.492753,5212.1,0.015,True
argus-final,argus,Q13,votable,4,3,628,0.0,10.403,0.377399,0.482873,0.479917,5209.9,0.015,True
argus-final,argus,Q13,votable,8,1,1045,0.0,17.313,0.451352,0.55596,0.546538,5211.2,0.025,True
argus-final,argus,Q13,votable,8,2,1045,0.0,17.303,0.456853,0.550828,0.545592,5211.9,0.025,True
argus-final,argus,Q13,votable,8,3,1047,0.0,17.365,0.452411,0.550279,0.546334,5211.0,0.02,True
argus-final,argus,mix,votable,1,1,238,0.0,3.953,0.384348,0.410933,0.408072,52516.0,0.03,True
argus-final,argus,mix,votable,1,2,241,0.0,4.016,0.386744,0.412774,0.409046,56068.7,0.03,True
argus-final,argus,mix,votable,1,3,261,0.0,4.321,0.34661,0.41281,0.409417,69467.6,0.035,True
argus-final,argus,mix,votable,32,1,1495,0.0,24.447,1.337989,1.742025,1.733888,57644.9,0.035,True
argus-final,argus,mix,votable,32,2,1472,0.0,24.066,1.363832,1.72681,1.720284,59242.0,0.045,True
argus-final,argus,mix,votable,32,3,1527,0.0,24.961,1.31073,1.663632,1.65604,61042.5,0.035,True
argus-final,argus,mix,votable,4,1,889,0.0,14.736,0.389073,0.51479,0.511548,58323.3,0.035,True
argus-final,argus,mix,votable,4,2,897,0.0,14.866,0.388784,0.489633,0.485326,58077.8,0.03,True
argus-final,argus,mix,votable,4,3,882,0.0,14.612,0.388597,0.544674,0.540882,59007.0,0.05,True
argus-final,argus,mix,votable,8,1,1426,0.0,23.61,0.497685,0.584178,0.579328,58566.6,0.045,True
argus-final,argus,mix,votable,8,2,1403,0.0,23.27,0.497984,0.584439,0.578011,60268.8,0.055,True
argus-final,argus,mix,votable,8,3,1450,0.0,23.964,0.495322,0.586757,0.578795,59118.4,0.05,True
dachs-final,dachs,Q01,csv,1,1,1394,0.0,23.225,0.031079,0.160194,0.159726,978.0,0.045,True
dachs-final,dachs,Q01,csv,1,2,1417,0.0,23.616,0.03036,0.157925,0.157533,978.0,0.04,True
dachs-final,dachs,Q01,csv,1,3,1408,0.0,23.441,0.030862,0.156501,0.156061,978.0,0.045,True
dachs-final,dachs,Q01,csv,32,1,992,0.0,16.214,1.976743,2.13802,2.137565,978.0,0.015,True
dachs-final,dachs,Q01,csv,32,2,989,0.0,16.069,1.984252,2.176458,2.176068,978.0,0.015,True
dachs-final,dachs,Q01,csv,32,3,991,0.0,16.069,1.992683,2.139757,2.139288,978.0,0.015,True
dachs-final,dachs,Q01,csv,4,1,1133,0.0,18.841,0.19196,0.32893,0.328519,978.0,0.015,True
dachs-final,dachs,Q01,csv,4,2,1109,0.0,18.467,0.196951,0.330829,0.330372,978.0,0.015,True
dachs-final,dachs,Q01,csv,4,3,1138,0.0,18.916,0.190113,0.325046,0.324485,978.0,0.015,True
dachs-final,dachs,Q01,csv,8,1,1050,0.0,17.436,0.474573,0.568707,0.568308,978.0,0.015,True
dachs-final,dachs,Q01,csv,8,2,1050,0.0,17.423,0.4756,0.555558,0.555128,978.0,0.015,True
dachs-final,dachs,Q01,csv,8,3,1056,0.0,17.539,0.470134,0.551885,0.551453,978.0,0.015,True
dachs-final,dachs,Q02,csv,1,1,328,0.0,5.444,0.168703,0.295826,0.295359,37451.5,0.015,True
dachs-final,dachs,Q02,csv,1,2,317,0.0,5.274,0.184625,0.309362,0.308879,37409.9,0.02,True
dachs-final,dachs,Q02,csv,1,3,334,0.0,5.553,0.165868,0.292599,0.29212,37411.7,0.015,True
dachs-final,dachs,Q02,csv,32,1,569,0.0,9.015,3.516243,3.770878,3.770457,37399.8,0.01,True
dachs-final,dachs,Q02,csv,32,2,560,0.0,8.893,3.540706,4.029922,4.029605,37418.2,0.015,True
dachs-final,dachs,Q02,csv,32,3,573,0.0,9.111,3.523195,3.758692,3.758252,37429.4,0.015,True
dachs-final,dachs,Q02,csv,4,1,622,0.0,10.331,0.380056,0.525926,0.525502,37426.3,0.01,True
dachs-final,dachs,Q02,csv,4,2,623,0.0,10.35,0.375823,0.530764,0.530383,37424.8,0.01,True
dachs-final,dachs,Q02,csv,4,3,624,0.0,10.383,0.373043,0.525023,0.524579,37411.8,0.01,True
dachs-final,dachs,Q02,csv,8,1,575,0.0,9.478,0.83722,1.051711,1.051321,37400.0,0.015,True
dachs-final,dachs,Q02,csv,8,2,575,0.0,9.513,0.832874,1.046674,1.04625,37410.1,0.01,True
dachs-final,dachs,Q02,csv,8,3,573,0.0,9.461,0.838437,1.030909,1.030502,37420.5,0.015,True
dachs-final,dachs,Q03,csv,1,1,729,0.0,12.122,0.060852,0.192992,0.192546,25349.3,0.03,True
dachs-final,dachs,Q03,csv,1,2,716,0.0,11.908,0.061087,0.195032,0.194524,25021.7,0.03,True
dachs-final,dachs,Q03,csv,1,3,712,0.0,11.867,0.061339,0.191103,0.190648,24805.0,0.03,True
dachs-final,dachs,Q03,csv,32,1,609,0.0,9.742,2.923865,5.06106,5.060645,25955.6,0.015,True
dachs-final,dachs,Q03,csv,32,2,706,0.0,11.559,2.764851,2.984774,2.984333,25450.1,0.015,True
dachs-final,dachs,Q03,csv,32,3,710,0.0,11.375,2.774151,2.984647,2.98425,24792.6,0.015,True
dachs-final,dachs,Q03,csv,4,1,750,0.0,12.466,0.30737,0.464501,0.463941,25233.9,0.015,True
dachs-final,dachs,Q03,csv,4,2,754,0.0,12.542,0.303386,0.458942,0.458518,25666.0,0.015,True
dachs-final,dachs,Q03,csv,4,3,754,0.0,12.523,0.299308,0.447854,0.447475,25042.6,0.025,True
dachs-final,dachs,Q03,csv,8,1,728,0.0,12.054,0.670275,0.81724,0.816841,25353.3,0.01,True
dachs-final,dachs,Q03,csv,8,2,730,0.0,12.075,0.666369,0.81117,0.810783,25284.8,0.01,True
dachs-final,dachs,Q03,csv,8,3,728,0.0,12.042,0.672627,0.807523,0.807066,24855.8,0.015,True
dachs-final,dachs,Q04,csv,1,1,766,0.0,12.757,0.066782,0.196945,0.19647,58500.6,0.03,True
dachs-final,dachs,Q04,csv,1,2,761,0.0,12.658,0.067033,0.198625,0.198191,58468.3,0.04,True
dachs-final,dachs,Q04,csv,1,3,757,0.0,12.615,0.067415,0.198217,0.197783,58483.5,0.04,True
dachs-final,dachs,Q04,csv,32,1,701,0.0,11.181,2.819194,3.094085,3.093777,58458.4,0.015,True
dachs-final,dachs,Q04,csv,32,2,703,0.0,11.309,2.818468,3.060076,3.059593,58456.2,0.015,True
dachs-final,dachs,Q04,csv,32,3,704,0.0,11.321,2.804105,3.002838,3.002347,58492.8,0.015,True
dachs-final,dachs,Q04,csv,4,1,762,0.0,12.644,0.299767,0.451657,0.451207,58483.8,0.015,True
dachs-final,dachs,Q04,csv,4,2,765,0.0,12.721,0.297725,0.441574,0.441103,58465.6,0.015,True
dachs-final,dachs,Q04,csv,4,3,768,0.0,12.783,0.294387,0.452132,0.451731,58471.5,0.015,True
dachs-final,dachs,Q04,csv,8,1,733,0.0,12.162,0.662412,0.806704,0.806306,58465.0,0.015,True
dachs-final,dachs,Q04,csv,8,2,722,0.0,11.947,0.675312,0.822541,0.822156,58444.4,0.015,True
dachs-final,dachs,Q04,csv,8,3,710,0.0,11.734,0.686248,0.825537,0.825017,58472.5,0.015,True
dachs-final,dachs,Q05,csv,1,1,112,0.0,1.856,0.527265,0.645961,0.645485,3489.1,0.01,True
dachs-final,dachs,Q05,csv,1,2,111,0.0,1.841,0.532239,0.651709,0.651258,3822.0,0.01,True
dachs-final,dachs,Q05,csv,1,3,112,0.0,1.852,0.528855,0.655772,0.655306,4165.8,0.01,True
dachs-final,dachs,Q05,csv,32,1,519,0.0,8.23,3.851825,4.201756,4.201271,3842.2,0.01,True
dachs-final,dachs,Q05,csv,32,2,513,0.0,8.087,3.828739,4.147835,4.147383,3848.5,0.015,True
dachs-final,dachs,Q05,csv,32,3,512,0.0,8.25,3.852023,4.169932,4.16958,3902.3,0.015,True
dachs-final,dachs,Q05,csv,4,1,368,0.0,6.079,0.643286,0.825132,0.824635,3637.1,0.01,True
dachs-final,dachs,Q05,csv,4,2,365,0.0,6.031,0.646521,0.81081,0.810342,3913.1,0.01,True
dachs-final,dachs,Q05,csv,4,3,370,0.0,6.123,0.637408,0.806528,0.806041,4011.7,0.01,True
dachs-final,dachs,Q05,csv,8,1,482,0.0,7.935,0.99818,1.264508,1.264034,3668.9,0.01,True
dachs-final,dachs,Q05,csv,8,2,481,0.0,7.925,0.989661,1.262621,1.262176,3825.3,0.01,True
dachs-final,dachs,Q05,csv,8,3,486,0.0,7.999,0.978976,1.264275,1.26388,3706.4,0.01,True
dachs-final,dachs,Q06,csv,1,1,111,0.0,1.84,0.53614,0.657049,0.656579,74098.8,0.01,True
dachs-final,dachs,Q06,csv,1,2,112,0.0,1.857,0.533997,0.651502,0.650961,68868.8,0.005,True
dachs-final,dachs,Q06,csv,1,3,112,0.0,1.851,0.532369,0.653879,0.653416,65710.3,0.01,True
dachs-final,dachs,Q06,csv,32,1,503,0.0,7.899,3.999391,4.40894,4.408445,71732.1,0.015,True
dachs-final,dachs,Q06,csv,32,2,512,0.0,8.067,3.951957,4.283707,4.282947,70153.4,0.015,True
dachs-final,dachs,Q06,csv,32,3,510,0.0,8.09,3.974501,4.285226,4.284781,68718.2,0.015,True
dachs-final,dachs,Q06,csv,4,1,355,0.0,5.875,0.664393,0.853292,0.852622,69695.1,0.015,True
dachs-final,dachs,Q06,csv,4,2,368,0.0,6.093,0.639914,0.824896,0.824407,70454.3,0.01,True
dachs-final,dachs,Q06,csv,4,3,361,0.0,5.966,0.648448,0.824997,0.824532,66834.3,0.01,True
dachs-final,dachs,Q06,csv,8,1,486,0.0,7.998,0.975619,1.248722,1.248238,70441.9,0.01,True
dachs-final,dachs,Q06,csv,8,2,481,0.0,7.911,0.986113,1.253719,1.253301,71140.2,0.01,True
dachs-final,dachs,Q06,csv,8,3,480,0.0,7.871,0.992501,1.266275,1.265842,68075.0,0.01,True
dachs-final,dachs,Q07,csv,1,1,104,0.0,1.715,0.571258,0.695777,0.695316,17881.5,0.01,True
dachs-final,dachs,Q07,csv,1,2,104,0.0,1.727,0.569137,0.677348,0.676832,20312.4,0.01,True
dachs-final,dachs,Q07,csv,1,3,104,0.0,1.718,0.568072,0.70289,0.702402,21024.8,0.01,True
dachs-final,dachs,Q07,csv,32,1,480,0.0,7.708,4.11786,4.444868,4.444423,19890.5,0.015,True
dachs-final,dachs,Q07,csv,32,2,488,0.0,7.666,4.11739,4.439093,4.438642,20570.1,0.01,True
dachs-final,dachs,Q07,csv,32,3,486,0.0,7.62,4.104179,4.421214,4.420606,19420.6,0.015,True
dachs-final,dachs,Q07,csv,4,1,342,0.0,5.655,0.682655,0.881744,0.881292,19920.4,0.01,True
dachs-final,dachs,Q07,csv,4,2,335,0.0,5.533,0.701798,0.896038,0.895561,20913.2,0.01,True
dachs-final,dachs,Q07,csv,4,3,343,0.0,5.651,0.693989,0.871508,0.871066,18648.8,0.01,True
dachs-final,dachs,Q07,csv,8,1,459,0.0,7.568,1.036286,1.338434,1.338035,19398.3,0.01,True
dachs-final,dachs,Q07,csv,8,2,457,0.0,7.517,1.03624,1.317868,1.317416,21158.5,0.01,True
dachs-final,dachs,Q07,csv,8,3,464,0.0,7.613,1.029397,1.292657,1.292197,20116.4,0.01,True
dachs-final,dachs,Q10,csv,1,1,650,0.0,10.818,0.080675,0.211776,0.211121,290486.9,0.03,True
dachs-final,dachs,Q10,csv,1,2,648,0.0,10.793,0.080834,0.212271,0.211598,290759.9,0.03,True
dachs-final,dachs,Q10,csv,1,3,650,0.0,10.831,0.080476,0.212507,0.211753,290718.8,0.03,True
dachs-final,dachs,Q10,csv,32,1,641,0.0,10.29,3.077665,3.2751,3.274268,290613.2,0.02,True
dachs-final,dachs,Q10,csv,32,2,641,0.0,10.204,3.07392,3.310356,3.30572,290664.5,0.015,True
dachs-final,dachs,Q10,csv,32,3,642,0.0,10.233,3.088661,3.387142,3.386465,290589.8,0.02,True
dachs-final,dachs,Q10,csv,4,1,669,0.0,11.103,0.344706,0.500139,0.498098,290774.3,0.015,True
dachs-final,dachs,Q10,csv,4,2,676,0.0,11.219,0.340355,0.495483,0.493187,290544.0,0.015,True
dachs-final,dachs,Q10,csv,4,3,672,0.0,11.177,0.342898,0.496127,0.494469,290459.5,0.015,True
dachs-final,dachs,Q10,csv,8,1,645,0.0,10.674,0.761871,0.898555,0.897187,290750.2,0.015,True
dachs-final,dachs,Q10,csv,8,2,648,0.0,10.72,0.75515,0.908366,0.90596,290600.6,0.015,True
dachs-final,dachs,Q10,csv,8,3,641,0.0,10.618,0.763514,0.918627,0.913655,290580.1,0.015,True
dachs-final,dachs,Q11,csv,1,1,216,0.0,3.589,0.264235,0.39607,0.374638,2919662.9,0.03,True
dachs-final,dachs,Q11,csv,1,2,211,0.0,3.503,0.265032,0.393992,0.372219,2918260.4,0.035,True
dachs-final,dachs,Q11,csv,1,3,216,0.0,3.586,0.264037,0.399559,0.377619,2921370.0,0.03,True
dachs-final,dachs,Q11,csv,32,1,277,0.0,4.202,7.890488,10.654385,9.707004,2918385.1,0.03,True
dachs-final,dachs,Q11,csv,32,2,266,0.0,4.3,7.670342,12.223764,9.85648,2918168.4,0.03,True
dachs-final,dachs,Q11,csv,32,3,276,0.0,4.23,7.775404,12.31708,9.441272,2918227.2,0.03,True
dachs-final,dachs,Q11,csv,4,1,241,0.0,3.972,0.99469,1.300577,1.161505,2918411.5,0.015,True
dachs-final,dachs,Q11,csv,4,2,242,0.0,3.973,1.009977,1.228936,1.136707,2919711.0,0.015,True
dachs-final,dachs,Q11,csv,4,3,240,0.0,3.993,1.002571,1.210999,1.113449,2919352.1,0.015,True
dachs-final,dachs,Q11,csv,8,1,243,0.0,3.998,2.095895,2.603316,2.438523,2918528.6,0.02,True
dachs-final,dachs,Q11,csv,8,2,245,0.0,3.962,2.212106,2.550217,2.429464,2919018.6,0.02,True
dachs-final,dachs,Q11,csv,8,3,245,0.0,3.985,2.155068,2.504228,2.393025,2917998.7,0.015,True
dachs-final,dachs,Q12,csv,1,1,112,0.0,1.863,0.525402,0.651978,0.651511,110.0,0.01,True
dachs-final,dachs,Q12,csv,1,2,112,0.0,1.856,0.528352,0.653241,0.652755,110.0,0.01,True
dachs-final,dachs,Q12,csv,1,3,112,0.0,1.856,0.526327,0.652775,0.652294,110.0,0.01,True
dachs-final,dachs,Q12,csv,32,1,516,0.0,8.094,3.845119,4.114411,4.113951,110.0,0.015,True
dachs-final,dachs,Q12,csv,32,2,514,0.0,8.137,3.845647,4.134343,4.133983,110.0,0.01,True
dachs-final,dachs,Q12,csv,32,3,516,0.0,8.115,3.846398,4.179261,4.178892,110.0,0.015,True
dachs-final,dachs,Q12,csv,4,1,369,0.0,6.108,0.638927,0.831757,0.831284,110.0,0.01,True
dachs-final,dachs,Q12,csv,4,2,363,0.0,6.013,0.65043,0.822857,0.822389,110.0,0.01,True
dachs-final,dachs,Q12,csv,4,3,369,0.0,6.109,0.639679,0.810665,0.810219,110.0,0.01,True
dachs-final,dachs,Q12,csv,8,1,484,0.0,7.981,0.982047,1.274049,1.273571,110.0,0.01,True
dachs-final,dachs,Q12,csv,8,2,491,0.0,8.068,0.972677,1.216509,1.216057,110.0,0.01,True
dachs-final,dachs,Q12,csv,8,3,486,0.0,7.997,0.9783,1.244126,1.24377,110.0,0.01,True
dachs-final,dachs,Q13,csv,1,1,171,0.0,2.849,0.383095,0.457569,0.457108,2303.0,0.01,True
dachs-final,dachs,Q13,csv,1,2,173,0.0,2.868,0.382602,0.503993,0.503532,2302.2,0.01,True
dachs-final,dachs,Q13,csv,1,3,182,0.0,3.033,0.341418,0.456234,0.455766,2298.8,0.015,True
dachs-final,dachs,Q13,csv,32,1,607,0.0,9.706,3.275793,3.634429,3.633948,2300.9,0.015,True
dachs-final,dachs,Q13,csv,32,2,607,0.0,9.672,3.305113,3.655294,3.654851,2301.0,0.015,True
dachs-final,dachs,Q13,csv,32,3,605,0.0,9.56,3.29322,3.665013,3.664554,2299.4,0.01,True
dachs-final,dachs,Q13,csv,4,1,528,0.0,8.778,0.468213,0.672003,0.671509,2300.5,0.01,True
dachs-final,dachs,Q13,csv,4,2,524,0.0,8.671,0.479992,0.70926,0.708848,2301.6,0.01,True
dachs-final,dachs,Q13,csv,4,3,537,0.0,8.9,0.466737,0.674953,0.67453,2298.7,0.01,True
dachs-final,dachs,Q13,csv,8,1,609,0.0,10.019,0.790229,1.100733,1.100298,2301.5,0.01,True
dachs-final,dachs,Q13,csv,8,2,600,0.0,9.905,0.807431,1.13186,1.130953,2300.5,0.01,True
dachs-final,dachs,Q13,csv,8,3,609,0.0,10.063,0.797044,1.094529,1.09407,2299.4,0.01,True
dachs-final,dachs,mix,csv,1,1,187,0.0,3.113,0.200066,0.636728,0.636257,35497.2,0.01,True
dachs-final,dachs,mix,csv,1,2,187,0.0,3.113,0.200988,0.607508,0.606996,38060.3,0.01,True
dachs-final,dachs,mix,csv,1,3,199,0.0,3.295,0.191631,0.590698,0.590234,50269.9,0.015,True
dachs-final,dachs,mix,csv,32,1,585,0.0,9.332,3.404647,3.955187,3.954711,43718.5,0.015,True
dachs-final,dachs,mix,csv,32,2,574,0.0,9.148,3.455806,4.056429,4.056069,42256.9,0.015,True
dachs-final,dachs,mix,csv,32,3,584,0.0,9.251,3.394023,4.007811,4.007387,43088.4,0.015,True
dachs-final,dachs,mix,csv,4,1,542,0.0,8.966,0.397508,0.867768,0.867358,45041.7,0.015,True
dachs-final,dachs,mix,csv,4,2,534,0.0,8.836,0.408052,0.848138,0.84772,40238.9,0.01,True
dachs-final,dachs,mix,csv,4,3,550,0.0,9.096,0.381831,0.848886,0.848456,38653.4,0.01,True
dachs-final,dachs,mix,csv,8,1,582,0.0,9.609,0.821685,1.280151,1.279742,43693.6,0.01,True
dachs-final,dachs,mix,csv,8,2,574,0.0,9.419,0.885989,1.314861,1.314435,41907.5,0.015,True
dachs-final,dachs,mix,csv,8,3,601,0.0,9.885,0.761181,1.293726,1.293279,42238.0,0.01,True
dachs-final,dachs,Q01,votable,1,1,1370,0.0,22.832,0.035221,0.125348,0.124889,4706.0,0.045,True
dachs-final,dachs,Q01,votable,1,2,1376,0.0,22.893,0.034777,0.126895,0.12646,4706.0,0.045,True
dachs-final,dachs,Q01,votable,1,3,1361,0.0,22.672,0.034649,0.13353,0.133088,4706.0,0.04,True
dachs-final,dachs,Q01,votable,32,1,962,0.0,15.608,2.024393,2.199259,2.198878,4706.0,0.015,True
dachs-final,dachs,Q01,votable,32,2,961,0.0,15.602,2.040501,2.1922,2.191739,4706.0,0.015,True
dachs-final,dachs,Q01,votable,32,3,961,0.0,15.535,2.0528,2.196946,2.196439,4706.0,0.015,True
dachs-final,dachs,Q01,votable,4,1,1108,0.0,18.406,0.199726,0.316926,0.31641,4706.0,0.035,True
dachs-final,dachs,Q01,votable,4,2,1098,0.0,18.28,0.206354,0.325353,0.324939,4706.0,0.015,True
dachs-final,dachs,Q01,votable,4,3,1102,0.0,18.329,0.202674,0.32234,0.321788,4706.0,0.015,True
dachs-final,dachs,Q01,votable,8,1,1043,0.0,17.302,0.472195,0.570417,0.569937,4706.0,0.015,True
dachs-final,dachs,Q01,votable,8,2,1030,0.0,17.096,0.475277,0.578429,0.57796,4706.0,0.015,True
dachs-final,dachs,Q01,votable,8,3,1041,0.0,17.276,0.476812,0.565699,0.565292,4706.0,0.015,True
dachs-final,dachs,Q02,votable,1,1,328,0.0,5.452,0.169563,0.293847,0.293333,50925.8,0.02,True
dachs-final,dachs,Q02,votable,1,2,320,0.0,5.318,0.171872,0.296626,0.296173,50870.9,0.015,True
dachs-final,dachs,Q02,votable,1,3,321,0.0,5.335,0.171817,0.296927,0.296468,50885.1,0.02,True
dachs-final,dachs,Q02,votable,32,1,569,0.0,9.011,3.527431,3.798849,3.798463,50854.4,0.015,True
dachs-final,dachs,Q02,votable,32,2,555,0.0,8.788,3.562867,3.834992,3.834531,50870.7,0.015,True
dachs-final,dachs,Q02,votable,32,3,564,0.0,8.893,3.545186,3.821107,3.820639,50894.5,0.01,True
dachs-final,dachs,Q02,votable,4,1,611,0.0,10.11,0.382627,0.536408,0.535941,50893.3,0.015,True
dachs-final,dachs,Q02,votable,4,2,599,0.0,9.934,0.388767,0.559095,0.558704,50891.9,0.015,True
dachs-final,dachs,Q02,votable,4,3,610,0.0,10.099,0.382077,0.536486,0.536036,50873.9,0.015,True
dachs-final,dachs,Q02,votable,8,1,571,0.0,9.442,0.847826,1.029915,1.029457,50849.6,0.01,True
dachs-final,dachs,Q02,votable,8,2,572,0.0,9.443,0.839886,1.045411,1.045004,50864.2,0.01,True
dachs-final,dachs,Q02,votable,8,3,564,0.0,9.321,0.856782,1.055388,1.054905,50878.5,0.01,True
dachs-final,dachs,Q03,votable,1,1,697,0.0,11.61,0.065057,0.197308,0.196822,36611.6,0.025,True
dachs-final,dachs,Q03,votable,1,2,688,0.0,11.455,0.064757,0.198199,0.197819,36259.1,0.025,True
dachs-final,dachs,Q03,votable,1,3,687,0.0,11.431,0.064844,0.197237,0.196729,35845.3,0.025,True
dachs-final,dachs,Q03,votable,32,1,704,0.0,11.278,2.823644,3.044757,3.044319,37143.9,0.015,True
dachs-final,dachs,Q03,votable,32,2,703,0.0,11.259,2.825725,3.029176,3.028697,36586.4,0.015,True
dachs-final,dachs,Q03,votable,32,3,696,0.0,11.105,2.849278,3.076253,3.075806,35756.4,0.015,True
dachs-final,dachs,Q03,votable,4,1,733,0.0,12.171,0.307736,0.484091,0.48363,36379.7,0.01,True
dachs-final,dachs,Q03,votable,4,2,732,0.0,12.183,0.309327,0.467725,0.467266,36727.9,0.015,True
dachs-final,dachs,Q03,votable,4,3,730,0.0,12.122,0.312659,0.474845,0.474379,36055.1,0.015,True
dachs-final,dachs,Q03,votable,8,1,714,0.0,11.824,0.681709,0.838445,0.837995,36499.2,0.01,True
dachs-final,dachs,Q03,votable,8,2,719,0.0,11.9,0.679506,0.823693,0.823237,36424.8,0.015,True
dachs-final,dachs,Q03,votable,8,3,707,0.0,11.69,0.68427,0.856264,0.855843,35780.9,0.015,True
dachs-final,dachs,Q04,votable,1,1,735,0.0,12.241,0.070104,0.19972,0.199253,76128.2,0.03,True
dachs-final,dachs,Q04,votable,1,2,734,0.0,12.215,0.070128,0.200039,0.199576,76090.1,0.03,True
dachs-final,dachs,Q04,votable,1,3,728,0.0,12.13,0.070318,0.201866,0.201423,76106.1,0.025,True
dachs-final,dachs,Q04,votable,32,1,704,0.0,11.458,2.783511,3.014548,3.014098,76084.4,0.015,True
dachs-final,dachs,Q04,votable,32,2,706,0.0,11.314,2.792129,3.000465,2.999996,76074.4,0.015,True
dachs-final,dachs,Q04,votable,32,3,704,0.0,11.345,2.791415,2.988289,2.987892,76129.4,0.015,True
dachs-final,dachs,Q04,votable,4,1,756,0.0,12.586,0.299967,0.439765,0.439358,76115.8,0.015,True
dachs-final,dachs,Q04,votable,4,2,741,0.0,12.328,0.308958,0.447781,0.447398,76090.2,0.015,True
dachs-final,dachs,Q04,votable,4,3,741,0.0,12.32,0.306526,0.448014,0.44752,76096.1,0.015,True
dachs-final,dachs,Q04,votable,8,1,721,0.0,11.926,0.678546,0.819885,0.819435,76086.1,0.015,True
dachs-final,dachs,Q04,votable,8,2,718,0.0,11.859,0.677346,0.821528,0.821121,76069.0,0.01,True
dachs-final,dachs,Q04,votable,8,3,716,0.0,11.826,0.680823,0.828372,0.827905,76099.7,0.015,True
dachs-final,dachs,Q05,votable,1,1,110,0.0,1.831,0.534827,0.658557,0.658084,10379.6,0.01,True
dachs-final,dachs,Q05,votable,1,2,111,0.0,1.832,0.534146,0.658254,0.657793,10743.8,0.01,True
dachs-final,dachs,Q05,votable,1,3,111,0.0,1.839,0.531544,0.660026,0.659538,11198.5,0.01,True
dachs-final,dachs,Q05,votable,32,1,508,0.0,7.937,3.983366,4.282648,4.282229,10801.1,0.015,True
dachs-final,dachs,Q05,votable,32,2,511,0.0,8.052,3.928584,4.216338,4.215894,10851.1,0.015,True
dachs-final,dachs,Q05,votable,32,3,506,0.0,7.914,4.009173,4.319569,4.319222,10841.5,0.015,True
dachs-final,dachs,Q05,votable,4,1,360,0.0,5.957,0.655699,0.828915,0.828445,10568.6,0.01,True
dachs-final,dachs,Q05,votable,4,2,366,0.0,6.029,0.646094,0.81952,0.819073,10825.3,0.01,True
dachs-final,dachs,Q05,votable,4,3,360,0.0,5.939,0.652842,0.851575,0.851154,11067.0,0.01,True
dachs-final,dachs,Q05,votable,8,1,481,0.0,7.941,0.990201,1.26817,1.267713,10622.9,0.01,True
dachs-final,dachs,Q05,votable,8,2,479,0.0,7.883,0.997228,1.273705,1.273236,10736.3,0.01,True
dachs-final,dachs,Q05,votable,8,3,475,0.0,7.797,1.00741,1.26915,1.268737,10591.6,0.01,True
dachs-final,dachs,Q06,votable,1,1,110,0.0,1.824,0.53886,0.666884,0.666353,94780.4,0.01,True
dachs-final,dachs,Q06,votable,1,2,111,0.0,1.847,0.536068,0.656006,0.655504,87221.5,0.01,True
