target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
dachs-final,dachs,Q05,votable,8,2,477,0.0,7.867,0.986434,1.278536,1.278092,10703.2,0.015,True
dachs-final,dachs,Q05,votable,8,3,482,0.0,7.95,0.986912,1.249568,1.249158,10649.9,0.01,True
dachs-final,dachs,Q06,votable,1,1,110,0.0,1.833,0.536157,0.65973,0.659127,94780.4,0.01,True
dachs-final,dachs,Q06,votable,1,2,111,0.0,1.849,0.534168,0.665883,0.66542,87221.5,0.01,True
dachs-final,dachs,Q06,votable,1,3,111,0.0,1.839,0.536009,0.657725,0.657115,84686.8,0.01,True
dachs-final,dachs,Q06,votable,32,1,500,0.0,7.862,4.030972,4.398059,4.397638,91180.2,0.015,True
dachs-final,dachs,Q06,votable,32,2,510,0.0,8.089,3.964094,4.308538,4.308054,90210.7,0.01,True
dachs-final,dachs,Q06,votable,32,3,503,0.0,7.879,3.991753,4.327988,4.327634,88411.8,0.02,True
dachs-final,dachs,Q06,votable,4,1,356,0.0,5.866,0.671488,0.858941,0.858551,90143.2,0.01,True
dachs-final,dachs,Q06,votable,4,2,364,0.0,5.982,0.656019,0.800359,0.799885,90720.9,0.01,True
dachs-final,dachs,Q06,votable,4,3,358,0.0,5.914,0.657701,0.84684,0.846408,86346.3,0.03,True
dachs-final,dachs,Q06,votable,8,1,471,0.0,7.716,1.012808,1.290257,1.289466,91462.9,0.01,True
dachs-final,dachs,Q06,votable,8,2,476,0.0,7.838,1.004263,1.286081,1.285685,91426.0,0.01,True
dachs-final,dachs,Q06,votable,8,3,467,0.0,7.71,1.012298,1.328635,1.328192,87168.0,0.01,True
dachs-final,dachs,Q07,votable,1,1,103,0.0,1.7,0.57616,0.696165,0.695665,27645.3,0.01,True
dachs-final,dachs,Q07,votable,1,2,103,0.0,1.705,0.575784,0.699247,0.698777,30852.2,0.01,True
dachs-final,dachs,Q07,votable,1,3,103,0.0,1.707,0.575138,0.689337,0.688868,31697.6,0.01,True
dachs-final,dachs,Q07,votable,32,1,480,0.0,7.576,4.188137,4.518391,4.518035,30104.0,0.01,True
dachs-final,dachs,Q07,votable,32,2,480,0.0,7.591,4.136263,4.466947,4.466489,31386.7,0.01,True
dachs-final,dachs,Q07,votable,32,3,478,0.0,7.509,4.210171,4.573037,4.572576,29666.9,0.015,True
dachs-final,dachs,Q07,votable,4,1,335,0.0,5.513,0.70062,0.903404,0.902963,30038.0,0.01,True
dachs-final,dachs,Q07,votable,4,2,332,0.0,5.509,0.705784,0.923961,0.923526,31766.5,0.01,True
dachs-final,dachs,Q07,votable,4,3,338,0.0,5.564,0.700923,0.872606,0.872184,28513.9,0.01,True
dachs-final,dachs,Q07,votable,8,1,456,0.0,7.502,1.048634,1.319404,1.318946,29522.5,0.01,True
dachs-final,dachs,Q07,votable,8,2,458,0.0,7.551,1.039775,1.310234,1.30975,31447.3,0.01,True
dachs-final,dachs,Q07,votable,8,3,460,0.0,7.553,1.046432,1.299996,1.29954,30268.0,0.01,True
dachs-final,dachs,Q10,votable,1,1,638,0.0,10.632,0.082174,0.214285,0.213337,353543.6,0.035,True
dachs-final,dachs,Q10,votable,1,2,639,0.0,10.649,0.08212,0.21342,0.212467,354006.5,0.03,True
dachs-final,dachs,Q10,votable,1,3,643,0.0,10.703,0.08159,0.213918,0.212908,353865.5,0.03,True
dachs-final,dachs,Q10,votable,32,1,657,0.0,10.483,3.010074,3.251166,3.250213,353713.1,0.02,True
dachs-final,dachs,Q10,votable,32,2,647,0.0,10.283,3.062752,3.312452,3.308146,353802.6,0.02,True
dachs-final,dachs,Q10,votable,32,3,643,0.0,10.369,3.048676,3.27325,3.264588,353728.4,0.02,True
dachs-final,dachs,Q10,votable,4,1,670,0.0,11.114,0.345005,0.496393,0.494218,353998.8,0.015,True
dachs-final,dachs,Q10,votable,4,2,669,0.0,11.119,0.341171,0.496284,0.495084,353625.2,0.015,True
dachs-final,dachs,Q10,votable,4,3,671,0.0,11.159,0.344821,0.486088,0.485109,353514.0,0.015,True
dachs-final,dachs,Q10,votable,8,1,652,0.0,10.813,0.748747,0.887086,0.88594,353911.3,0.015,True
dachs-final,dachs,Q10,votable,8,2,649,0.0,10.761,0.748044,0.905792,0.901237,353730.1,0.015,True
dachs-final,dachs,Q10,votable,8,3,648,0.0,10.716,0.741834,0.910481,0.904755,353702.6,0.01,True
dachs-final,dachs,Q11,votable,1,1,236,0.0,3.917,0.24182,0.375424,0.350437,3499013.1,0.04,True
dachs-final,dachs,Q11,votable,1,2,237,0.0,3.935,0.241162,0.374729,0.349786,3496928.7,0.04,True
dachs-final,dachs,Q11,votable,1,3,233,0.0,3.879,0.244161,0.37782,0.352596,3501246.4,0.04,True
dachs-final,dachs,Q11,votable,32,1,304,0.0,4.594,7.074812,11.067124,8.945081,3497902.5,0.035,True
dachs-final,dachs,Q11,votable,32,2,289,0.0,4.666,7.48858,10.822996,8.986797,3499035.6,0.03,True
dachs-final,dachs,Q11,votable,32,3,294,0.0,4.672,6.997145,11.056776,9.04207,3499065.3,0.04,True
dachs-final,dachs,Q11,votable,4,1,261,0.0,4.301,0.897624,1.366699,1.239752,3497053.9,0.02,True
dachs-final,dachs,Q11,votable,4,2,272,0.0,4.494,0.87765,1.123654,1.0263,3500944.3,0.02,True
dachs-final,dachs,Q11,votable,4,3,270,0.0,4.487,0.879806,1.144305,0.986947,3500107.5,0.02,True
dachs-final,dachs,Q11,votable,8,1,272,0.0,4.438,1.951163,2.609693,2.25418,3497305.7,0.02,True
dachs-final,dachs,Q11,votable,8,2,270,0.0,4.481,1.886878,2.236727,2.084076,3499476.0,0.02,True
dachs-final,dachs,Q11,votable,8,3,274,0.0,4.476,1.893638,2.242835,2.040591,3497213.4,0.015,True
dachs-final,dachs,Q12,votable,1,1,111,0.0,1.845,0.530842,0.658208,0.657754,6303.0,0.01,True
dachs-final,dachs,Q12,votable,1,2,111,0.0,1.849,0.529759,0.653186,0.652709,6302.2,0.01,True
dachs-final,dachs,Q12,votable,1,3,111,0.0,1.847,0.530752,0.651197,0.650727,6302.5,0.01,True
dachs-final,dachs,Q12,votable,32,1,512,0.0,8.142,3.902778,4.210881,4.210403,6302.3,0.015,True
dachs-final,dachs,Q12,votable,32,2,512,0.0,8.113,3.893031,4.17031,4.169842,6302.4,0.015,True
dachs-final,dachs,Q12,votable,32,3,512,0.0,8.107,3.91077,4.23581,4.235329,6302.3,0.015,True
dachs-final,dachs,Q12,votable,4,1,357,0.0,5.912,0.659929,0.85463,0.854169,6302.3,0.01,True
dachs-final,dachs,Q12,votable,4,2,360,0.0,5.946,0.654839,0.829464,0.828996,6302.4,0.015,True
dachs-final,dachs,Q12,votable,4,3,366,0.0,6.053,0.645594,0.810834,0.810362,6302.4,0.01,True
dachs-final,dachs,Q12,votable,8,1,479,0.0,7.894,0.998596,1.287098,1.286694,6302.4,0.01,True
dachs-final,dachs,Q12,votable,8,2,481,0.0,7.922,0.993206,1.280005,1.279519,6302.3,0.015,True
dachs-final,dachs,Q12,votable,8,3,475,0.0,7.857,0.996123,1.285796,1.285335,6302.3,0.01,True
dachs-final,dachs,Q13,votable,1,1,169,0.0,2.814,0.385684,0.493192,0.492646,5751.0,0.015,True
dachs-final,dachs,Q13,votable,1,2,171,0.0,2.844,0.386,0.458553,0.458086,5751.0,0.01,True
dachs-final,dachs,Q13,votable,1,3,180,0.0,2.984,0.348715,0.465357,0.464856,5751.0,0.015,True
dachs-final,dachs,Q13,votable,32,1,596,0.0,9.447,3.352245,3.72372,3.723241,5751.0,0.015,True
dachs-final,dachs,Q13,votable,32,2,601,0.0,9.542,3.347667,3.695687,3.69524,5751.0,0.015,True
dachs-final,dachs,Q13,votable,32,3,598,0.0,9.536,3.336868,3.698807,3.698346,5751.0,0.015,True
dachs-final,dachs,Q13,votable,4,1,520,0.0,8.617,0.475866,0.703764,0.703322,5751.0,0.01,True
dachs-final,dachs,Q13,votable,4,2,518,0.0,8.608,0.474535,0.706473,0.70601,5751.0,0.01,True
dachs-final,dachs,Q13,votable,4,3,522,0.0,8.643,0.474325,0.720538,0.720124,5751.0,0.01,True
dachs-final,dachs,Q13,votable,8,1,597,0.0,9.875,0.809742,1.115561,1.115082,5751.0,0.01,True
dachs-final,dachs,Q13,votable,8,2,598,0.0,9.888,0.795115,1.12718,1.126724,5751.0,0.015,True
dachs-final,dachs,Q13,votable,8,3,600,0.0,9.914,0.79641,1.122344,1.121537,5751.0,0.015,True
dachs-final,dachs,mix,votable,1,1,187,0.0,3.101,0.189929,0.618878,0.618418,48468.7,0.015,True
dachs-final,dachs,mix,votable,1,2,190,0.0,3.142,0.19123,0.617253,0.616778,51175.8,0.015,True
dachs-final,dachs,mix,votable,1,3,197,0.0,3.272,0.189686,0.620364,0.619896,66300.8,0.015,True
dachs-final,dachs,mix,votable,32,1,597,0.0,9.495,3.300392,3.904816,3.904327,58558.3,0.015,True
dachs-final,dachs,mix,votable,32,2,582,0.0,9.227,3.418662,3.940476,3.939887,55633.9,0.015,True
dachs-final,dachs,mix,votable,32,3,605,0.0,9.572,3.286657,3.896413,3.895941,57606.5,0.015,True
dachs-final,dachs,mix,votable,4,1,554,0.0,9.164,0.376004,0.842584,0.842119,60056.3,0.015,True
dachs-final,dachs,mix,votable,4,2,539,0.0,8.922,0.450846,0.830429,0.830008,53886.6,0.01,True
dachs-final,dachs,mix,votable,4,3,548,0.0,9.069,0.37238,0.827784,0.827306,52252.3,0.015,True
dachs-final,dachs,mix,votable,8,1,591,0.0,9.683,0.774184,1.287106,1.286682,58706.9,0.01,True
dachs-final,dachs,mix,votable,8,2,585,0.0,9.63,0.848336,1.281497,1.280997,57694.6,0.015,True
dachs-final,dachs,mix,votable,8,3,609,0.0,10.042,0.739544,1.248974,1.248534,56349.6,0.01,True
egernia-final-w8,egernia,Q01,csv,1,1,11283,0.0,188.046,0.005167,0.006056,0.005592,1835.0,0.295,True
egernia-final-w8,egernia,Q01,csv,1,2,11163,0.0,186.037,0.00523,0.006196,0.00573,1835.0,0.28,True
egernia-final-w8,egernia,Q01,csv,1,3,11237,0.0,187.281,0.005178,0.0061,0.005638,1835.0,0.285,True
egernia-final-w8,egernia,Q01,csv,32,1,48123,0.0,801.646,0.034832,0.089381,0.083588,1835.0,0.36,True
egernia-final-w8,egernia,Q01,csv,32,2,47678,0.0,794.169,0.038264,0.071579,0.066983,1835.0,0.33,True
egernia-final-w8,egernia,Q01,csv,32,3,48300,0.0,804.608,0.034936,0.079601,0.074256,1835.0,0.365,True
egernia-final-w8,egernia,Q01,csv,4,1,30541,0.0,508.97,0.006982,0.011699,0.010852,1835.0,0.295,True
egernia-final-w8,egernia,Q01,csv,4,2,22756,0.0,379.234,0.011717,0.016964,0.015969,1835.0,0.295,True
egernia-final-w8,egernia,Q01,csv,4,3,30016,0.0,500.224,0.007181,0.011718,0.010904,1835.0,0.29,True
egernia-final-w8,egernia,Q01,csv,8,1,32335,0.0,538.794,0.012142,0.025432,0.024101,1835.0,0.24,True
egernia-final-w8,egernia,Q01,csv,8,2,30938,0.0,515.529,0.01116,0.032043,0.03039,1835.0,0.255,True
egernia-final-w8,egernia,Q01,csv,8,3,43031,0.0,717.033,0.011322,0.015992,0.014934,1835.0,0.36,True
egernia-final-w8,egernia,Q02,csv,1,1,7463,0.0,124.377,0.007927,0.009116,0.008661,38407.2,0.2,True
egernia-final-w8,egernia,Q02,csv,1,2,7451,0.0,124.171,0.007934,0.009146,0.00868,38412.8,0.195,True
egernia-final-w8,egernia,Q02,csv,1,3,7383,0.0,123.039,0.007994,0.009245,0.008761,38399.9,0.2,True
egernia-final-w8,egernia,Q02,csv,32,1,32059,0.0,533.914,0.057272,0.10363,0.097576,38404.7,0.255,True
egernia-final-w8,egernia,Q02,csv,32,2,32442,0.0,540.287,0.047887,0.136281,0.128223,38409.3,0.275,True
egernia-final-w8,egernia,Q02,csv,32,3,33037,0.0,550.165,0.055043,0.09891,0.092942,38405.2,0.25,True
egernia-final-w8,egernia,Q02,csv,4,1,15984,0.0,266.326,0.01524,0.02242,0.021294,38406.0,0.155,True
egernia-final-w8,egernia,Q02,csv,4,2,16080,0.0,267.945,0.01522,0.021901,0.020866,38409.8,0.17,True
egernia-final-w8,egernia,Q02,csv,4,3,20755,0.0,345.878,0.011223,0.015339,0.014538,38407.8,0.17,True
egernia-final-w8,egernia,Q02,csv,8,1,23133,0.0,385.462,0.020336,0.028946,0.02758,38405.7,0.195,True
egernia-final-w8,egernia,Q02,csv,8,2,24190,0.0,403.043,0.017914,0.033906,0.032257,38408.5,0.2,True
egernia-final-w8,egernia,Q02,csv,8,3,23496,0.0,391.441,0.014922,0.040045,0.038063,38403.6,0.2,True
egernia-final-w8,egernia,Q03,csv,1,1,8195,0.0,136.577,0.007299,0.00848,0.008,25590.6,0.215,True
egernia-final-w8,egernia,Q03,csv,1,2,8292,0.0,138.19,0.007236,0.008362,0.007892,25658.4,0.21,True
egernia-final-w8,egernia,Q03,csv,1,3,8246,0.0,137.429,0.007234,0.008477,0.00801,25624.8,0.225,True
egernia-final-w8,egernia,Q03,csv,32,1,35895,0.0,597.89,0.04492,0.118065,0.110995,25685.5,0.285,True
egernia-final-w8,egernia,Q03,csv,32,2,34377,0.0,572.505,0.057715,0.088383,0.083165,25646.7,0.255,True
egernia-final-w8,egernia,Q03,csv,32,3,36656,0.0,610.562,0.046303,0.09992,0.093523,25656.9,0.245,True
egernia-final-w8,egernia,Q03,csv,4,1,21016,0.0,350.224,0.010997,0.016362,0.015375,25683.2,0.185,True
egernia-final-w8,egernia,Q03,csv,4,2,21345,0.0,355.7,0.010839,0.016057,0.015112,25703.8,0.185,True
egernia-final-w8,egernia,Q03,csv,4,3,21275,0.0,354.519,0.0109,0.016044,0.015103,25620.5,0.19,True
egernia-final-w8,egernia,Q03,csv,8,1,27329,0.0,455.388,0.017412,0.02701,0.025599,25652.9,0.23,True
egernia-final-w8,egernia,Q03,csv,8,2,25194,0.0,419.802,0.017148,0.031203,0.029572,25680.7,0.205,True
egernia-final-w8,egernia,Q03,csv,8,3,30211,0.0,503.396,0.015558,0.022495,0.021251,25683.8,0.21,True
egernia-final-w8,egernia,Q04,csv,1,1,5375,0.0,89.577,0.011045,0.012375,0.011916,60018.2,0.15,True
egernia-final-w8,egernia,Q04,csv,1,2,5503,0.0,91.707,0.010758,0.012077,0.011614,60010.9,0.15,True
egernia-final-w8,egernia,Q04,csv,1,3,5437,0.0,90.604,0.010921,0.012179,0.011699,60012.8,0.145,True
egernia-final-w8,egernia,Q04,csv,32,1,27589,0.0,459.391,0.061302,0.132003,0.12435,60013.6,0.2,True
egernia-final-w8,egernia,Q04,csv,32,2,27400,0.0,456.272,0.068539,0.109929,0.10363,60014.2,0.18,True
egernia-final-w8,egernia,Q04,csv,32,3,27608,0.0,459.716,0.066721,0.110392,0.104015,60019.1,0.215,True
egernia-final-w8,egernia,Q04,csv,4,1,14654,0.0,244.191,0.016001,0.021466,0.020573,60021.8,0.135,True
egernia-final-w8,egernia,Q04,csv,4,2,13053,0.0,217.495,0.01853,0.024791,0.023691,60011.2,0.15,True
egernia-final-w8,egernia,Q04,csv,4,3,14903,0.0,248.323,0.015719,0.021165,0.020225,60019.7,0.145,True
egernia-final-w8,egernia,Q04,csv,8,1,21886,0.0,364.704,0.021412,0.029976,0.02859,60019.3,0.195,True
egernia-final-w8,egernia,Q04,csv,8,2,18348,0.0,305.712,0.025857,0.037294,0.035679,60022.3,0.14,True
egernia-final-w8,egernia,Q04,csv,8,3,17774,0.0,296.144,0.024667,0.043684,0.041687,60016.5,0.175,True
egernia-final-w8,egernia,Q05,csv,1,1,9828,0.0,163.796,0.005962,0.007025,0.006571,3862.9,0.25,True
egernia-final-w8,egernia,Q05,csv,1,2,9762,0.0,162.688,0.00598,0.00707,0.006612,3881.5,0.26,True
egernia-final-w8,egernia,Q05,csv,1,3,9748,0.0,162.456,0.006004,0.007051,0.006585,3886.9,0.255,True
egernia-final-w8,egernia,Q05,csv,32,1,41221,0.0,686.634,0.048352,0.078618,0.073813,3899.0,0.285,True
egernia-final-w8,egernia,Q05,csv,32,2,42053,0.0,700.56,0.044447,0.074863,0.069877,3880.3,0.315,True
egernia-final-w8,egernia,Q05,csv,32,3,41447,0.0,690.135,0.042698,0.087182,0.081514,3854.8,0.345,True
egernia-final-w8,egernia,Q05,csv,4,1,25882,0.0,431.303,0.008676,0.013547,0.012682,3912.3,0.24,True
egernia-final-w8,egernia,Q05,csv,4,2,20253,0.0,337.487,0.012818,0.018279,0.017192,3867.6,0.225,True
egernia-final-w8,egernia,Q05,csv,4,3,26136,0.0,435.519,0.008608,0.013388,0.01252,3858.9,0.225,True
egernia-final-w8,egernia,Q05,csv,8,1,29145,0.0,485.656,0.016252,0.022653,0.021426,3888.1,0.25,True
egernia-final-w8,egernia,Q05,csv,8,2,29120,0.0,485.262,0.016326,0.02264,0.021417,3856.4,0.205,True
egernia-final-w8,egernia,Q05,csv,8,3,32416,0.0,540.182,0.012303,0.027751,0.026282,3855.3,0.28,True
egernia-final-w8,egernia,Q06,csv,1,1,8247,0.0,137.448,0.007169,0.008764,0.008055,71454.5,0.24,True
egernia-final-w8,egernia,Q06,csv,1,2,8375,0.0,139.579,0.007035,0.008598,0.0079,71035.7,0.245,True
egernia-final-w8,egernia,Q06,csv,1,3,8256,0.0,137.586,0.007151,0.008783,0.008061,70856.0,0.235,True
egernia-final-w8,egernia,Q06,csv,32,1,33894,0.0,564.578,0.049699,0.111042,0.099731,71441.7,0.245,True
egernia-final-w8,egernia,Q06,csv,32,2,32043,0.0,533.615,0.06081,0.108379,0.098122,71144.4,0.245,True
egernia-final-w8,egernia,Q06,csv,32,3,33644,0.0,560.284,0.049138,0.11996,0.107638,71177.5,0.26,True
egernia-final-w8,egernia,Q06,csv,4,1,20308,0.0,338.385,0.01126,0.017437,0.015991,71583.8,0.185,True
egernia-final-w8,egernia,Q06,csv,4,2,20297,0.0,338.222,0.011288,0.01743,0.016055,71111.5,0.19,True
egernia-final-w8,egernia,Q06,csv,4,3,17996,0.0,299.881,0.013089,0.017405,0.015998,70915.9,0.15,True
egernia-final-w8,egernia,Q06,csv,8,1,25383,0.0,422.964,0.016158,0.034561,0.032099,71575.9,0.215,True
egernia-final-w8,egernia,Q06,csv,8,2,22137,0.0,368.804,0.016969,0.041356,0.038259,71087.7,0.2,True
egernia-final-w8,egernia,Q06,csv,8,3,26375,0.0,439.493,0.017617,0.027632,0.025435,71204.2,0.26,True
egernia-final-w8,egernia,Q07,csv,1,1,9112,0.0,151.855,0.006338,0.007616,0.00716,20078.5,0.245,True
egernia-final-w8,egernia,Q07,csv,1,2,9052,0.0,150.854,0.006378,0.007746,0.007274,20201.4,0.23,True
egernia-final-w8,egernia,Q07,csv,1,3,8846,0.0,147.43,0.006501,0.007899,0.007418,20137.2,0.23,True
egernia-final-w8,egernia,Q07,csv,32,1,38122,0.0,634.964,0.047533,0.094651,0.088846,20096.3,0.25,True
egernia-final-w8,egernia,Q07,csv,32,2,39168,0.0,652.139,0.047171,0.078912,0.074025,20172.5,0.265,True
egernia-final-w8,egernia,Q07,csv,32,3,37055,0.0,617.198,0.051496,0.084697,0.079561,20231.2,0.28,True
egernia-final-w8,egernia,Q07,csv,4,1,23248,0.0,387.433,0.009759,0.015188,0.014263,20136.8,0.22,True
egernia-final-w8,egernia,Q07,csv,4,2,19162,0.0,319.324,0.013305,0.019346,0.018301,20119.4,0.205,True
egernia-final-w8,egernia,Q07,csv,4,3,26158,0.0,435.868,0.008807,0.012391,0.011656,20221.0,0.215,True
egernia-final-w8,egernia,Q07,csv,8,1,29481,0.0,491.269,0.016494,0.02533,0.024082,20056.4,0.245,True
egernia-final-w8,egernia,Q07,csv,8,2,25500,0.0,424.907,0.019026,0.029853,0.028346,20058.8,0.285,True
egernia-final-w8,egernia,Q07,csv,8,3,29605,0.0,493.322,0.016426,0.025449,0.024149,20190.4,0.19,True
egernia-final-w8,egernia,Q10,csv,1,1,4493,0.0,74.868,0.013079,0.015806,0.014503,298851.1,0.185,True
egernia-final-w8,egernia,Q10,csv,1,2,4535,0.0,75.574,0.012982,0.015526,0.014257,298939.2,0.185,True
egernia-final-w8,egernia,Q10,csv,1,3,4556,0.0,75.921,0.012845,0.015632,0.014205,298870.8,0.18,True
egernia-final-w8,egernia,Q10,csv,32,1,19099,0.0,317.987,0.099856,0.161595,0.130421,298895.6,0.215,True
egernia-final-w8,egernia,Q10,csv,32,2,19109,0.0,318.138,0.093964,0.183423,0.144998,298918.5,0.24,True
egernia-final-w8,egernia,Q10,csv,32,3,19141,0.0,318.717,0.098445,0.153112,0.124457,298961.5,0.225,True
egernia-final-w8,egernia,Q10,csv,4,1,6889,0.0,114.781,0.034448,0.04315,0.037218,298849.7,0.09,True
egernia-final-w8,egernia,Q10,csv,4,2,11380,0.0,189.63,0.020582,0.028808,0.02509,298887.6,0.15,True
egernia-final-w8,egernia,Q10,csv,4,3,11378,0.0,189.614,0.020578,0.028673,0.025046,298994.4,0.145,True
egernia-final-w8,egernia,Q10,csv,8,1,14381,0.0,239.568,0.029485,0.056297,0.048072,298876.0,0.18,True
egernia-final-w8,egernia,Q10,csv,8,2,16230,0.0,270.38,0.028802,0.041891,0.036158,298881.4,0.195,True
egernia-final-w8,egernia,Q10,csv,8,3,14807,0.0,246.695,0.031435,0.047011,0.040135,298977.6,0.185,True
egernia-final-w8,egernia,Q11,csv,1,1,283,0.0,4.71,0.215274,0.245749,0.235434,2996404.3,0.055,True
egernia-final-w8,egernia,Q11,csv,1,2,281,0.0,4.624,0.216347,0.24564,0.234321,2994787.6,0.06,True
egernia-final-w8,egernia,Q11,csv,1,3,290,0.0,4.825,0.211381,0.241299,0.229748,2996831.6,0.06,True
egernia-final-w8,egernia,Q11,csv,32,1,2467,0.0,40.867,0.683739,1.492552,1.448542,2996510.9,0.145,True
egernia-final-w8,egernia,Q11,csv,32,2,2311,0.0,38.214,0.748293,1.565533,1.543872,2995113.0,0.155,True
egernia-final-w8,egernia,Q11,csv,32,3,2280,0.0,37.426,0.668721,1.860141,1.823186,2995798.0,0.125,True
egernia-final-w8,egernia,Q11,csv,4,1,1162,0.0,19.354,0.206552,0.303892,0.276014,2995543.3,0.075,True
egernia-final-w8,egernia,Q11,csv,4,2,973,0.0,16.164,0.252872,0.326954,0.299255,2995757.2,0.065,True
egernia-final-w8,egernia,Q11,csv,4,3,1166,0.0,19.401,0.209373,0.312244,0.288258,2996202.8,0.08,True
egernia-final-w8,egernia,Q11,csv,8,1,2024,0.0,33.634,0.222886,0.354131,0.322561,2996013.4,0.13,True
egernia-final-w8,egernia,Q11,csv,8,2,2068,0.0,34.2,0.208932,0.39162,0.347015,2995006.0,0.14,True
egernia-final-w8,egernia,Q11,csv,8,3,2174,0.0,36.131,0.21071,0.325473,0.27815,2995197.5,0.13,True
egernia-final-w8,egernia,Q12,csv,1,1,9993,0.0,166.534,0.005845,0.006942,0.006462,109.0,0.255,True
egernia-final-w8,egernia,Q12,csv,1,2,10019,0.0,166.968,0.005835,0.006874,0.006402,109.0,0.255,True
egernia-final-w8,egernia,Q12,csv,1,3,9993,0.0,166.537,0.005825,0.006938,0.006469,109.0,0.255,True
egernia-final-w8,egernia,Q12,csv,32,1,36596,0.0,609.543,0.047882,0.092804,0.087739,109.0,0.26,True
egernia-final-w8,egernia,Q12,csv,32,2,42740,0.0,711.932,0.036802,0.106242,0.099316,109.0,0.305,True
egernia-final-w8,egernia,Q12,csv,32,3,40533,0.0,675.011,0.046142,0.090742,0.085217,109.0,0.38,True
egernia-final-w8,egernia,Q12,csv,4,1,26467,0.0,441.068,0.008517,0.013136,0.012262,109.0,0.24,True
egernia-final-w8,egernia,Q12,csv,4,2,26414,0.0,440.176,0.00853,0.013035,0.012178,109.0,0.25,True
egernia-final-w8,egernia,Q12,csv,4,3,26570,0.0,442.775,0.00842,0.013082,0.012201,109.0,0.245,True
egernia-final-w8,egernia,Q12,csv,8,1,28303,0.0,471.598,0.01745,0.026858,0.02545,109.0,0.225,True
egernia-final-w8,egernia,Q12,csv,8,2,33007,0.0,550.064,0.015158,0.022655,0.021467,109.0,0.39,True
egernia-final-w8,egernia,Q12,csv,8,3,32644,0.0,543.962,0.012316,0.027518,0.026076,109.0,0.325,True
egernia-final-w8,egernia,Q13,csv,1,1,458,0.0,7.626,0.129733,0.174328,0.17394,2265.3,0.02,True
egernia-final-w8,egernia,Q13,csv,1,2,451,0.0,7.505,0.130804,0.178042,0.17757,2265.6,0.02,True
egernia-final-w8,egernia,Q13,csv,1,3,458,0.0,7.625,0.129828,0.171922,0.17149,2264.0,0.02,True
egernia-final-w8,egernia,Q13,csv,32,1,1071,0.0,17.54,1.827572,2.390355,2.389244,2264.6,0.015,True
egernia-final-w8,egernia,Q13,csv,32,2,1075,0.0,17.527,1.826354,2.407478,2.406766,2264.6,0.015,True
egernia-final-w8,egernia,Q13,csv,32,3,1082,0.0,17.702,1.796346,2.358946,2.358499,2264.1,0.015,True
egernia-final-w8,egernia,Q13,csv,4,1,1025,0.0,17.022,0.232957,0.311537,0.310732,2264.4,0.015,True
egernia-final-w8,egernia,Q13,csv,4,2,1026,0.0,17.063,0.233517,0.308857,0.307595,2264.5,0.015,True
egernia-final-w8,egernia,Q13,csv,4,3,1035,0.0,17.225,0.234081,0.301773,0.301031,2264.2,0.015,True
egernia-final-w8,egernia,Q13,csv,8,1,1065,0.0,17.683,0.453858,0.599428,0.599002,2264.2,0.015,True
egernia-final-w8,egernia,Q13,csv,8,2,1058,0.0,17.563,0.456839,0.603553,0.603088,2264.9,0.015,True
egernia-final-w8,egernia,Q13,csv,8,3,1068,0.0,17.676,0.451335,0.604982,0.604205,2263.9,0.015,True
egernia-final-w8,egernia,mix,csv,1,1,7825,0.0,130.409,0.007135,0.012036,0.011161,43180.0,0.215,True
egernia-final-w8,egernia,mix,csv,1,2,7826,0.0,130.427,0.007103,0.012008,0.011131,41891.2,0.215,True
egernia-final-w8,egernia,mix,csv,1,3,7830,0.0,130.494,0.007101,0.012048,0.011135,43695.7,0.218,True
egernia-final-w8,egernia,mix,csv,32,1,33734,0.0,561.872,0.047816,0.118601,0.108885,42927.8,0.305,True
egernia-final-w8,egernia,mix,csv,32,2,32541,0.0,542.002,0.059451,0.101119,0.09262,42559.3,0.24,True
egernia-final-w8,egernia,mix,csv,32,3,34073,0.0,567.549,0.045409,0.127608,0.117802,42843.4,0.295,True
egernia-final-w8,egernia,mix,csv,4,1,20047,0.0,334.075,0.011307,0.018929,0.017594,42948.7,0.185,True
egernia-final-w8,egernia,mix,csv,4,2,20118,0.0,335.268,0.011289,0.01877,0.01744,43078.0,0.19,True
egernia-final-w8,egernia,mix,csv,4,3,21790,0.0,363.09,0.010348,0.017044,0.015786,43177.6,0.19,True
egernia-final-w8,egernia,mix,csv,8,1,29020,0.0,483.59,0.015104,0.028552,0.026607,43156.8,0.265,True
egernia-final-w8,egernia,mix,csv,8,2,26519,0.0,441.84,0.017281,0.028836,0.026769,42412.9,0.225,True
egernia-final-w8,egernia,mix,csv,8,3,26430,0.0,440.394,0.017339,0.028851,0.026832,43342.7,0.215,True
egernia-final-w8,egernia,Q01,votable,1,1,11127,0.0,185.447,0.005258,0.006125,0.005683,2682.0,0.295,True
egernia-final-w8,egernia,Q01,votable,1,2,11119,0.0,185.309,0.005247,0.006116,0.005642,2682.0,0.29,True
egernia-final-w8,egernia,Q01,votable,1,3,11175,0.0,186.248,0.005211,0.006122,0.005633,2682.0,0.28,True
egernia-final-w8,egernia,Q01,votable,32,1,44776,0.0,745.817,0.042404,0.081182,0.076602,2682.0,0.39,True
