target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
argus-local,argus,Q01,csv,1,1,9974,0.0,83.112,0.011662,0.014749,0.012041,1003.0,0.255,True
argus-local,argus,Q01,csv,1,2,8911,0.0,73.358,0.011742,0.014799,0.012172,1003.0,0.255,True
argus-local,argus,Q01,csv,1,3,9981,0.0,83.174,0.011677,0.014834,0.01214,1003.0,0.265,True
argus-local,argus,Q01,csv,16,1,66072,0.0,550.514,0.027977,0.035124,0.027831,1003.0,0.53,True
argus-local,argus,Q01,csv,16,2,65624,0.0,546.784,0.028365,0.036934,0.029085,1003.0,0.505,True
argus-local,argus,Q01,csv,16,3,66233,0.0,551.817,0.028232,0.035853,0.028384,1003.0,0.525,True
argus-local,argus,Q01,csv,32,1,66202,0.0,551.493,0.056804,0.067121,0.05484,1003.0,0.54,True
argus-local,argus,Q01,csv,32,2,66649,0.0,555.249,0.056805,0.067109,0.054753,1003.0,0.549,True
argus-local,argus,Q01,csv,32,3,66004,0.0,549.831,0.057353,0.06834,0.055965,1003.0,0.555,True
argus-local,argus,Q01,csv,4,1,26505,0.0,220.854,0.015177,0.018794,0.01498,1003.0,0.225,True
argus-local,argus,Q01,csv,4,2,26388,0.0,219.879,0.015249,0.018952,0.015052,1003.0,0.25,True
argus-local,argus,Q01,csv,4,3,30265,0.0,252.192,0.01517,0.018797,0.014956,1003.0,0.245,True
argus-local,argus,Q01,csv,8,1,48252,2.1e-05,402.063,0.019274,0.023837,0.018861,1003.0,0.365,True
argus-local,argus,Q01,csv,8,2,47482,0.0,395.629,0.019332,0.024193,0.019071,1003.0,0.36,True
argus-local,argus,Q01,csv,8,3,49024,0.0,408.495,0.019272,0.023825,0.018825,1003.0,0.37,True
argus-local,argus,Q02,csv,1,1,289,0.0,2.406,0.414739,0.430679,0.42629,38411.8,0.015,True
argus-local,argus,Q02,csv,1,2,280,0.0,2.328,0.410828,0.43694,0.432021,38383.5,0.015,True
argus-local,argus,Q02,csv,1,3,284,0.0,2.366,0.420789,0.436523,0.432662,38403.2,0.015,True
argus-local,argus,Q02,csv,16,1,1891,0.0,15.63,1.020991,1.084204,1.077879,38408.9,0.025,True
argus-local,argus,Q02,csv,16,2,1884,0.0,15.597,1.023702,1.082198,1.075941,38419.4,0.03,True
argus-local,argus,Q02,csv,16,3,1887,0.0,15.617,1.021174,1.086297,1.07792,38407.8,0.025,True
argus-local,argus,Q02,csv,32,1,1904,0.0,15.627,2.045394,2.129654,2.122348,38407.4,0.035,True
argus-local,argus,Q02,csv,32,2,1909,0.0,15.676,2.039091,2.119753,2.11229,38418.1,0.045,True
argus-local,argus,Q02,csv,32,3,1909,0.0,15.666,2.039237,2.117287,2.109381,38407.6,0.035,True
argus-local,argus,Q02,csv,4,1,1086,0.0,9.02,0.425634,0.51147,0.50724,38415.4,0.02,True
argus-local,argus,Q02,csv,4,2,1115,0.0,9.273,0.421716,0.507443,0.504032,38412.6,0.02,True
argus-local,argus,Q02,csv,4,3,1057,0.0,8.782,0.433063,0.509947,0.506084,38410.8,0.015,True
argus-local,argus,Q02,csv,8,1,1860,0.0,15.438,0.514908,0.545036,0.539545,38409.1,0.025,True
argus-local,argus,Q02,csv,8,2,1859,0.0,15.451,0.514265,0.545738,0.540574,38420.9,0.03,True
argus-local,argus,Q02,csv,8,3,1855,0.0,15.402,0.516637,0.54489,0.539043,38407.3,0.03,True
argus-local,argus,Q03,csv,1,1,4505,0.0,37.54,0.016665,0.085782,0.082739,25429.8,0.155,True
argus-local,argus,Q03,csv,1,2,4509,0.0,37.568,0.016585,0.086328,0.083273,25481.9,0.15,True
argus-local,argus,Q03,csv,1,3,4495,0.0,37.444,0.016581,0.086593,0.083388,25433.2,0.15,True
argus-local,argus,Q03,csv,16,1,29176,0.0,242.898,0.047455,0.176447,0.167643,25503.4,0.27,True
argus-local,argus,Q03,csv,16,2,28748,0.0,239.342,0.047281,0.17524,0.165959,25575.8,0.27,True
argus-local,argus,Q03,csv,16,3,29526,0.0,245.842,0.047371,0.176246,0.168393,25529.7,0.275,True
argus-local,argus,Q03,csv,32,1,29235,0.0,243.431,0.115658,0.248037,0.23762,25502.6,0.28,True
argus-local,argus,Q03,csv,32,2,29662,0.0,246.908,0.11363,0.244919,0.235914,25561.6,0.295,True
argus-local,argus,Q03,csv,32,3,29704,0.0,247.256,0.11338,0.244908,0.236121,25534.1,0.282,True
argus-local,argus,Q03,csv,4,1,15171,0.0,126.35,0.020561,0.100077,0.096343,25503.0,0.155,True
argus-local,argus,Q03,csv,4,2,13863,0.0,115.51,0.020563,0.100163,0.096355,25569.8,0.155,True
argus-local,argus,Q03,csv,4,3,15215,0.0,126.703,0.020587,0.0999,0.0963,25544.1,0.165,True
argus-local,argus,Q03,csv,8,1,22678,0.0,188.863,0.02764,0.12003,0.113976,25525.3,0.21,True
argus-local,argus,Q03,csv,8,2,21895,0.0,182.292,0.027587,0.121002,0.11465,25561.8,0.225,True
argus-local,argus,Q03,csv,8,3,23457,4.3e-05,195.322,0.027541,0.12038,0.114792,25479.3,0.22,True
argus-local,argus,Q04,csv,1,1,5548,0.0,46.227,0.021377,0.02513,0.020513,59987.4,0.195,True
argus-local,argus,Q04,csv,1,2,5531,0.0,46.083,0.02147,0.025278,0.020637,59985.7,0.195,True
argus-local,argus,Q04,csv,1,3,5516,0.0,45.966,0.021507,0.025222,0.020569,59967.2,0.19,True
argus-local,argus,Q04,csv,16,1,35189,0.0,293.137,0.053884,0.069384,0.05569,59977.1,0.345,True
argus-local,argus,Q04,csv,16,2,35536,0.0,296.027,0.053306,0.068071,0.054599,59976.5,0.376,True
argus-local,argus,Q04,csv,16,3,34737,0.0,289.393,0.053645,0.068966,0.055161,59971.8,0.36,True
argus-local,argus,Q04,csv,32,1,35216,0.0,293.256,0.108526,0.126719,0.112797,59976.9,0.36,True
argus-local,argus,Q04,csv,32,2,35124,0.0,292.511,0.108678,0.127124,0.113073,59976.6,0.37,True
argus-local,argus,Q04,csv,32,3,35512,0.0,295.75,0.107458,0.125803,0.112007,59972.0,0.37,True
argus-local,argus,Q04,csv,4,1,17764,0.0,148.014,0.026496,0.032225,0.026095,59974.2,0.175,True
argus-local,argus,Q04,csv,4,2,17745,0.0,147.86,0.026574,0.032296,0.026102,59979.1,0.185,True
argus-local,argus,Q04,csv,4,3,17596,0.0,146.613,0.02661,0.032398,0.02619,59976.7,0.185,True
argus-local,argus,Q04,csv,8,1,27608,0.0,230.015,0.034264,0.042546,0.033974,59979.1,0.28,True
argus-local,argus,Q04,csv,8,2,27206,0.0,226.65,0.034472,0.043297,0.034382,59976.3,0.275,True
argus-local,argus,Q04,csv,8,3,26916,0.0,224.249,0.034363,0.042797,0.034108,59972.5,0.27,True
argus-local,argus,Q05,csv,1,1,278,0.0,2.314,0.431685,0.447805,0.444639,3548.0,0.015,True
argus-local,argus,Q05,csv,1,2,277,0.0,2.306,0.432967,0.44913,0.446228,3910.5,0.015,True
argus-local,argus,Q05,csv,1,3,279,0.0,2.324,0.429694,0.447622,0.444424,3841.0,0.015,True
argus-local,argus,Q05,csv,16,1,1743,0.0,14.402,1.108686,1.190595,1.1843,3826.9,0.03,True
argus-local,argus,Q05,csv,16,2,1752,0.0,14.484,1.104041,1.183131,1.177297,4017.7,0.025,True
argus-local,argus,Q05,csv,16,3,1747,0.0,14.441,1.10906,1.2091,1.205617,3914.2,0.03,True
argus-local,argus,Q05,csv,32,1,1763,0.0,14.45,2.215782,2.297988,2.29365,3837.1,0.035,True
argus-local,argus,Q05,csv,32,2,1749,0.0,14.34,2.230698,2.319358,2.315382,4033.6,0.03,True
argus-local,argus,Q05,csv,32,3,1761,0.0,14.448,2.21694,2.302185,2.295819,3906.8,0.03,True
argus-local,argus,Q05,csv,4,1,983,0.0,8.174,0.454655,0.557689,0.554802,3704.2,0.04,True
argus-local,argus,Q05,csv,4,2,986,0.0,8.192,0.456383,0.556903,0.553976,3858.4,0.015,True
argus-local,argus,Q05,csv,4,3,928,0.0,7.702,0.526527,0.562035,0.558982,3877.3,0.02,True
argus-local,argus,Q05,csv,8,1,1708,0.0,14.183,0.563104,0.587991,0.584238,3832.9,0.03,True
argus-local,argus,Q05,csv,8,2,1709,0.0,14.181,0.562984,0.587451,0.583046,3978.9,0.025,True
argus-local,argus,Q05,csv,8,3,1695,0.0,14.066,0.567578,0.593458,0.589806,3894.4,0.025,True
argus-local,argus,Q06,csv,1,1,277,0.0,2.304,0.437974,0.455048,0.449845,72032.1,0.015,True
argus-local,argus,Q06,csv,1,2,279,0.0,2.323,0.437694,0.45381,0.448041,72428.3,0.02,True
argus-local,argus,Q06,csv,1,3,279,0.0,2.323,0.437192,0.452649,0.448039,66763.9,0.015,True
argus-local,argus,Q06,csv,16,1,1749,0.0,14.461,1.119788,1.204743,1.198345,71976.5,0.03,True
argus-local,argus,Q06,csv,16,2,1747,0.0,14.435,1.117209,1.193287,1.185455,72399.9,0.03,True
argus-local,argus,Q06,csv,16,3,1756,0.0,14.542,1.111149,1.186875,1.179395,70489.7,0.045,True
argus-local,argus,Q06,csv,32,1,1717,0.0,14.062,2.22709,2.368574,2.329873,71997.5,0.045,True
argus-local,argus,Q06,csv,32,2,1765,0.0,14.476,2.224239,2.320854,2.3121,72130.4,0.05,True
argus-local,argus,Q06,csv,32,3,1765,0.0,14.456,2.224783,2.330546,2.325032,70402.0,0.035,True
argus-local,argus,Q06,csv,4,1,993,0.0,8.247,0.452527,0.563493,0.557465,72762.1,0.02,True
argus-local,argus,Q06,csv,4,2,934,0.0,7.754,0.545868,0.562352,0.556797,71345.1,0.02,True
argus-local,argus,Q06,csv,4,3,986,0.0,8.182,0.462326,0.562236,0.557332,69750.4,0.02,True
argus-local,argus,Q06,csv,8,1,1707,0.0,14.168,0.57222,0.60399,0.596778,72061.5,0.025,True
argus-local,argus,Q06,csv,8,2,1702,0.0,14.127,0.571363,0.612253,0.605008,72067.0,0.03,True
argus-local,argus,Q06,csv,8,3,1713,0.0,14.217,0.568085,0.608908,0.602143,70867.3,0.025,True
argus-local,argus,Q07,csv,1,1,387,0.0,3.221,0.356051,0.437701,0.43203,19260.3,0.02,True
argus-local,argus,Q07,csv,1,2,374,0.0,3.107,0.362137,0.436779,0.433436,20401.6,0.02,True
argus-local,argus,Q07,csv,1,3,373,0.0,3.108,0.362942,0.436394,0.432678,20381.8,0.015,True
argus-local,argus,Q07,csv,16,1,2469,0.0,20.456,0.810559,0.989875,0.983633,20446.2,0.04,True
argus-local,argus,Q07,csv,16,2,2472,0.0,20.472,0.816333,0.985456,0.979662,20381.7,0.035,True
argus-local,argus,Q07,csv,16,3,2477,0.0,20.51,0.815474,0.987116,0.981349,20605.1,0.035,True
argus-local,argus,Q07,csv,32,1,2485,0.0,20.468,1.579934,1.810762,1.804143,20399.5,0.04,True
argus-local,argus,Q07,csv,32,2,2483,0.0,20.433,1.576009,1.833799,1.828179,20386.5,0.035,True
argus-local,argus,Q07,csv,32,3,2494,0.0,20.525,1.569895,1.81231,1.805479,20604.7,0.04,True
argus-local,argus,Q07,csv,4,1,1341,0.0,11.14,0.396705,0.515,0.511865,20238.8,0.02,True
argus-local,argus,Q07,csv,4,2,1372,0.0,11.403,0.382223,0.504918,0.500618,20013.5,0.02,True
argus-local,argus,Q07,csv,4,3,1391,0.0,11.549,0.378903,0.502823,0.499241,20004.1,0.025,True
argus-local,argus,Q07,csv,8,1,2385,0.0,19.803,0.452714,0.564843,0.559019,20420.6,0.03,True
argus-local,argus,Q07,csv,8,2,2389,0.0,19.859,0.450873,0.563434,0.557218,20254.3,0.03,True
argus-local,argus,Q07,csv,8,3,2388,0.0,19.834,0.451074,0.563157,0.557658,20499.4,0.035,True
argus-local,argus,Q10,csv,1,1,3725,0.0,31.034,0.031083,0.035943,0.021766,297919.6,0.27,True
argus-local,argus,Q10,csv,1,2,3684,0.0,30.699,0.030904,0.035728,0.021825,297986.0,0.27,True
argus-local,argus,Q10,csv,1,3,3845,0.0,32.033,0.030854,0.035718,0.021791,298019.7,0.27,True
argus-local,argus,Q10,csv,16,1,21072,0.0,175.517,0.089638,0.114687,0.076415,297989.2,0.42,True
argus-local,argus,Q10,csv,16,2,21162,0.0,176.248,0.089244,0.114664,0.076774,298035.0,0.425,True
argus-local,argus,Q10,csv,16,3,20524,0.0,170.957,0.089877,0.118349,0.077123,298019.5,0.42,True
argus-local,argus,Q10,csv,32,1,20986,0.0,174.679,0.182303,0.20913,0.173665,297988.5,0.41,True
argus-local,argus,Q10,csv,32,2,21040,0.0,175.124,0.182,0.208055,0.17306,298034.3,0.415,True
argus-local,argus,Q10,csv,32,3,21033,0.0,175.049,0.181917,0.207755,0.172422,298019.8,0.414,True
argus-local,argus,Q10,csv,4,1,10456,0.0,87.116,0.038697,0.047412,0.028664,297972.8,0.25,True
argus-local,argus,Q10,csv,4,2,10439,0.0,85.617,0.038689,0.047274,0.028436,297993.2,0.255,True
argus-local,argus,Q10,csv,4,3,12137,0.0,101.122,0.038674,0.046925,0.028369,298087.0,0.255,True
argus-local,argus,Q10,csv,8,1,16943,0.0,141.164,0.051137,0.064142,0.038458,297999.1,0.365,True
argus-local,argus,Q10,csv,8,2,16553,0.0,137.89,0.051303,0.06506,0.039071,298030.5,0.365,True
argus-local,argus,Q10,csv,8,3,18345,0.0,152.822,0.051225,0.063889,0.038501,298016.5,0.37,True
argus-local,argus,Q11,csv,1,1,678,0.0,5.643,0.17679,0.18642,0.02038,2996450.2,0.35,True
argus-local,argus,Q11,csv,1,2,678,0.0,5.646,0.176591,0.188102,0.019983,2994676.5,0.32,True
argus-local,argus,Q11,csv,1,3,678,0.0,5.643,0.176154,0.188096,0.020326,2995412.3,0.315,True
argus-local,argus,Q11,csv,16,1,3294,0.0,27.325,0.585602,0.66272,0.359863,2997018.0,0.465,True
argus-local,argus,Q11,csv,16,2,3286,0.0,27.279,0.586306,0.659421,0.357603,2996310.1,0.465,True
argus-local,argus,Q11,csv,16,3,3296,0.0,27.345,0.584689,0.664184,0.360384,2995366.4,0.465,True
argus-local,argus,Q11,csv,32,1,3307,0.0,27.329,1.169731,1.252389,0.957637,2997056.9,0.47,True
argus-local,argus,Q11,csv,32,2,3315,0.0,27.393,1.166162,1.244418,0.9521,2996248.8,0.48,True
argus-local,argus,Q11,csv,32,3,3325,0.0,27.472,1.165484,1.238924,0.949776,2995348.5,0.49,True
argus-local,argus,Q11,csv,4,1,2214,0.0,18.422,0.216919,0.240013,0.030165,2996258.2,0.325,True
argus-local,argus,Q11,csv,4,2,2216,0.0,18.446,0.216383,0.241038,0.030179,2995911.8,0.325,True
argus-local,argus,Q11,csv,4,3,2212,0.0,18.416,0.216907,0.240953,0.029795,2995794.3,0.325,True
argus-local,argus,Q11,csv,8,1,3191,0.0,26.538,0.301494,0.345057,0.045047,2996800.7,0.455,True
argus-local,argus,Q11,csv,8,2,3199,0.0,26.607,0.30004,0.344926,0.045182,2996177.3,0.46,True
argus-local,argus,Q11,csv,8,3,3195,0.0,26.573,0.300933,0.347582,0.045161,2995352.5,0.465,True
argus-local,argus,Q12,csv,1,1,278,0.0,2.309,0.431629,0.449534,0.445898,109.0,0.015,True
argus-local,argus,Q12,csv,1,2,278,0.0,2.31,0.432153,0.448696,0.445049,109.0,0.015,True
argus-local,argus,Q12,csv,1,3,278,0.0,2.312,0.431707,0.448117,0.445109,109.0,0.015,True
argus-local,argus,Q12,csv,16,1,1753,0.0,14.499,1.103322,1.188181,1.183106,109.0,0.035,True
argus-local,argus,Q12,csv,16,2,1770,0.0,14.648,1.095102,1.182242,1.177329,109.0,0.035,True
argus-local,argus,Q12,csv,16,3,1775,0.0,14.661,1.092366,1.18065,1.174951,109.0,0.025,True
argus-local,argus,Q12,csv,32,1,1775,0.0,14.537,2.202901,2.280608,2.275958,109.0,0.035,True
argus-local,argus,Q12,csv,32,2,1762,0.0,14.438,2.211679,2.307057,2.301839,109.0,0.03,True
argus-local,argus,Q12,csv,32,3,1776,0.0,14.55,2.199874,2.2901,2.284281,109.0,0.04,True
argus-local,argus,Q12,csv,4,1,1038,0.0,8.615,0.441564,0.553106,0.550031,109.0,0.035,True
argus-local,argus,Q12,csv,4,2,990,0.0,8.225,0.452918,0.556137,0.553093,109.0,0.04,True
argus-local,argus,Q12,csv,4,3,1007,0.0,8.372,0.453489,0.542759,0.539295,109.0,0.015,True
argus-local,argus,Q12,csv,8,1,1713,0.0,14.213,0.56164,0.587592,0.584129,109.0,0.03,True
argus-local,argus,Q12,csv,8,2,1720,0.0,14.27,0.559133,0.589488,0.585465,109.0,0.025,True
argus-local,argus,Q12,csv,8,3,1720,0.0,14.282,0.559502,0.585658,0.580726,109.0,0.02,True
argus-local,argus,Q13,csv,1,1,316,0.0,2.631,0.383133,0.429964,0.427131,2264.5,0.015,True
argus-local,argus,Q13,csv,1,2,314,0.0,2.616,0.390294,0.432019,0.428609,2265.3,0.015,True
argus-local,argus,Q13,csv,1,3,319,0.0,2.652,0.380001,0.431237,0.427634,2263.9,0.015,True
argus-local,argus,Q13,csv,16,1,2078,0.0,17.198,0.926518,1.071723,1.06634,2264.2,0.025,True
argus-local,argus,Q13,csv,16,2,2083,0.0,17.236,0.924398,1.063234,1.057509,2264.4,0.025,True
argus-local,argus,Q13,csv,16,3,2097,0.0,17.35,0.919847,1.064588,1.060145,2264.3,0.03,True
argus-local,argus,Q13,csv,32,1,2098,0.0,17.233,1.856129,2.015798,2.011685,2264.3,0.04,True
argus-local,argus,Q13,csv,32,2,2103,0.0,17.284,1.845511,2.010287,2.004888,2264.3,0.035,True
argus-local,argus,Q13,csv,32,3,2108,0.0,17.306,1.840646,2.013698,2.009265,2264.3,0.035,True
argus-local,argus,Q13,csv,4,1,1214,0.0,10.094,0.393353,0.452336,0.445779,2264.4,0.02,True
argus-local,argus,Q13,csv,4,2,1223,0.0,10.168,0.391666,0.450781,0.447858,2264.0,0.02,True
argus-local,argus,Q13,csv,4,3,1172,0.0,9.746,0.403577,0.498002,0.494769,2263.5,0.015,True
argus-local,argus,Q13,csv,8,1,2004,0.0,16.642,0.473342,0.568434,0.562434,2264.0,0.025,True
argus-local,argus,Q13,csv,8,2,2015,0.0,16.742,0.470443,0.564552,0.559978,2264.4,0.025,True
argus-local,argus,Q13,csv,8,3,2010,0.0,16.706,0.474735,0.566609,0.56043,2264.1,0.025,True
argus-local,argus,mix,csv,1,1,451,0.0,3.758,0.402506,0.433238,0.42951,37718.3,0.025,True
argus-local,argus,mix,csv,1,2,461,0.0,3.841,0.398991,0.432761,0.429857,43473.7,0.03,True
argus-local,argus,mix,csv,1,3,478,0.0,3.969,0.391253,0.435438,0.430525,48811.4,0.03,True
argus-local,argus,mix,csv,16,1,2948,0.0,24.454,0.732792,1.019128,1.01233,43150.3,0.045,True
argus-local,argus,mix,csv,16,2,2933,0.0,24.263,0.736318,1.015604,1.009502,41476.1,0.04,True
argus-local,argus,mix,csv,16,3,2955,0.0,24.447,0.72527,1.016904,1.010851,45290.1,0.045,True
argus-local,argus,mix,csv,32,1,2961,0.0,24.398,1.348131,1.71854,1.710499,43099.3,0.045,True
argus-local,argus,mix,csv,32,2,2945,0.0,24.253,1.360894,1.762894,1.756661,41375.8,0.045,True
argus-local,argus,mix,csv,32,3,2973,0.0,24.485,1.344959,1.700479,1.693935,45325.7,0.04,True
argus-local,argus,mix,csv,4,1,1632,0.0,13.558,0.415589,0.543814,0.539354,42604.1,0.04,True
argus-local,argus,mix,csv,4,2,1648,0.0,13.692,0.413969,0.539413,0.535675,43452.1,0.035,True
argus-local,argus,mix,csv,4,3,1697,0.0,14.091,0.412569,0.535321,0.531428,44538.4,0.035,True
argus-local,argus,mix,csv,8,1,2822,0.0,23.436,0.509186,0.58042,0.57424,42901.6,0.05,True
argus-local,argus,mix,csv,8,2,2830,0.0,23.504,0.50792,0.58317,0.577475,41423.1,0.045,True
argus-local,argus,mix,csv,8,3,2840,0.0,23.586,0.506713,0.581583,0.575275,45368.9,0.05,True
argus-local,argus,Q01,votable,1,1,10034,0.0,83.611,0.01159,0.014775,0.012123,2254.0,0.26,True
argus-local,argus,Q01,votable,1,2,10056,0.0,83.795,0.011577,0.014711,0.012071,2254.0,0.255,True
argus-local,argus,Q01,votable,1,3,10077,0.0,83.968,0.011611,0.014561,0.011944,2254.0,0.255,True
argus-local,argus,Q01,votable,16,1,65499,0.0,545.72,0.027899,0.034913,0.027804,2254.0,0.52,True
argus-local,argus,Q01,votable,16,2,66976,0.0,558.05,0.027865,0.034918,0.027751,2254.0,0.515,True
argus-local,argus,Q01,votable,16,3,66318,0.0,552.553,0.027819,0.034674,0.027579,2254.0,0.535,True
argus-local,argus,Q01,votable,32,1,66078,0.0,550.503,0.056601,0.066811,0.054457,2254.0,0.54,True
argus-local,argus,Q01,votable,32,2,67322,0.0,560.852,0.056616,0.067009,0.054891,2254.0,0.545,True
argus-local,argus,Q01,votable,32,3,67108,0.0,559.038,0.056716,0.066887,0.054709,2254.0,0.549,True
argus-local,argus,Q01,votable,4,1,29694,0.0,247.421,0.015136,0.018837,0.015039,2254.0,0.23,True
argus-local,argus,Q01,votable,4,2,29496,0.0,245.775,0.015066,0.018685,0.014915,2254.0,0.24,True
argus-local,argus,Q01,votable,4,3,31232,0.0,260.236,0.015057,0.018611,0.014893,2254.0,0.24,True
argus-local,argus,Q01,votable,8,1,47600,0.0,396.625,0.019172,0.023601,0.018713,2254.0,0.37,True
argus-local,argus,Q01,votable,8,2,47210,0.0,393.382,0.019214,0.023673,0.018759,2254.0,0.38,True
argus-local,argus,Q01,votable,8,3,47980,0.0,398.184,0.019223,0.023714,0.018774,2254.0,0.365,True
argus-local,argus,Q02,votable,1,1,297,0.0,2.47,0.404116,0.42216,0.417587,53719.9,0.015,True
argus-local,argus,Q02,votable,1,2,296,0.0,2.466,0.404595,0.419548,0.415157,53688.1,0.015,True
argus-local,argus,Q02,votable,1,3,298,0.0,2.476,0.403009,0.421843,0.416945,53708.1,0.02,True
argus-local,argus,Q02,votable,16,1,1917,0.0,15.856,1.006362,1.066142,1.058847,53711.2,0.03,True
argus-local,argus,Q02,votable,16,2,1914,0.0,15.832,1.006828,1.061344,1.054638,53720.7,0.03,True
argus-local,argus,Q02,votable,16,3,1923,0.0,15.911,1.003476,1.087611,1.078457,53709.7,0.03,True
argus-local,argus,Q02,votable,32,1,1926,0.0,15.831,2.020013,2.10059,2.092972,53711.3,0.035,True
argus-local,argus,Q02,votable,32,2,1928,0.0,15.819,2.018577,2.106269,2.097862,53720.1,0.035,True
argus-local,argus,Q02,votable,32,3,1927,0.0,15.801,2.0132,2.109175,2.102254,53709.7,0.04,True
argus-local,argus,Q02,votable,4,1,1091,0.0,9.055,0.420001,0.504133,0.499395,53717.0,0.015,True
argus-local,argus,Q02,votable,4,2,1063,0.0,8.835,0.43291,0.505745,0.500994,53717.0,0.015,True
argus-local,argus,Q02,votable,4,3,1046,0.0,8.692,0.494067,0.508704,0.50356,53717.5,0.02,True
argus-local,argus,Q02,votable,8,1,1870,0.0,15.532,0.510891,0.545374,0.537178,53711.9,0.03,True
argus-local,argus,Q02,votable,8,2,1875,0.0,15.564,0.50919,0.54513,0.538908,53723.7,0.025,True
argus-local,argus,Q02,votable,8,3,1875,0.0,15.56,0.510539,0.538319,0.532365,53710.9,0.025,True
argus-local,argus,Q03,votable,1,1,4479,0.0,37.321,0.017037,0.084753,0.081734,36656.0,0.165,True
argus-local,argus,Q03,votable,1,2,4501,0.0,37.505,0.016892,0.084626,0.081694,36713.3,0.17,True
argus-local,argus,Q03,votable,1,3,4504,0.0,37.508,0.016971,0.084587,0.081649,36699.6,0.165,True
argus-local,argus,Q03,votable,16,1,28525,0.0,237.563,0.049699,0.176384,0.166784,36767.2,0.29,True
argus-local,argus,Q03,votable,16,2,28686,0.0,238.835,0.049472,0.177456,0.167306,36826.8,0.28,True
argus-local,argus,Q03,votable,16,3,28914,0.0,240.748,0.04936,0.175448,0.166688,36775.9,0.29,True
argus-local,argus,Q03,votable,32,1,27704,0.0,230.419,0.118238,0.248385,0.237075,36763.5,0.28,True
argus-local,argus,Q03,votable,32,2,28988,0.0,241.226,0.117624,0.243788,0.234711,36832.8,0.305,True
argus-local,argus,Q03,votable,32,3,28847,0.0,240.151,0.117904,0.246027,0.237294,36756.3,0.29,True
argus-local,argus,Q03,votable,4,1,14822,0.0,121.384,0.021239,0.098609,0.094987,36783.3,0.16,True
argus-local,argus,Q03,votable,4,2,14560,0.0,121.318,0.021245,0.098673,0.09464,36822.1,0.165,True
argus-local,argus,Q03,votable,4,3,15044,0.0,125.334,0.021233,0.098386,0.094622,36797.7,0.155,True
argus-local,argus,Q03,votable,8,1,23352,0.0,194.486,0.028703,0.119006,0.113298,36753.9,0.225,True
argus-local,argus,Q03,votable,8,2,23380,0.0,194.716,0.028724,0.118994,0.112909,36817.0,0.235,True
argus-local,argus,Q03,votable,8,3,23427,0.0,195.112,0.028641,0.119008,0.113161,36735.3,0.245,True
argus-local,argus,Q04,votable,1,1,5423,0.0,45.186,0.021904,0.025763,0.020123,82211.5,0.21,True
argus-local,argus,Q04,votable,1,2,5434,0.0,45.276,0.021888,0.025795,0.020138,82209.0,0.205,True
argus-local,argus,Q04,votable,1,3,5388,0.0,44.893,0.022077,0.02589,0.02015,82190.1,0.21,True
argus-local,argus,Q04,votable,16,1,33393,0.0,278.159,0.056812,0.07295,0.056369,82199.9,0.37,True
argus-local,argus,Q04,votable,16,2,33218,0.0,276.709,0.056752,0.073972,0.056763,82199.2,0.375,True
argus-local,argus,Q04,votable,16,3,33171,0.0,276.319,0.0571,0.073723,0.056869,82195.0,0.375,True
argus-local,argus,Q04,votable,32,1,32912,0.0,274.071,0.116145,0.13508,0.118496,82199.5,0.375,True
argus-local,argus,Q04,votable,32,2,33220,0.0,276.599,0.11518,0.133468,0.117306,82198.7,0.375,True
argus-local,argus,Q04,votable,32,3,32942,0.0,274.329,0.11611,0.134761,0.118277,82195.2,0.367,True
argus-local,argus,Q04,votable,4,1,17169,0.0,143.04,0.027496,0.033586,0.026062,82196.7,0.19,True
argus-local,argus,Q04,votable,4,2,17018,0.0,141.797,0.027617,0.033824,0.02627,82201.9,0.195,True
argus-local,argus,Q04,votable,4,3,17154,0.0,142.914,0.027439,0.033521,0.025966,82199.6,0.205,True
argus-local,argus,Q04,votable,8,1,25077,0.0,208.908,0.035805,0.044808,0.034246,82203.2,0.285,True
argus-local,argus,Q04,votable,8,2,26507,0.0,220.845,0.035825,0.044316,0.034089,82199.9,0.28,True
argus-local,argus,Q04,votable,8,3,26340,0.0,219.447,0.035771,0.044547,0.034119,82195.2,0.3,True
argus-local,argus,Q05,votable,1,1,283,0.0,2.353,0.424052,0.441205,0.438422,7733.7,0.015,True
argus-local,argus,Q05,votable,1,2,284,0.0,2.362,0.422938,0.439322,0.43636,8238.7,0.015,True
argus-local,argus,Q05,votable,1,3,283,0.0,2.357,0.422656,0.442598,0.439837,8145.6,0.015,True
argus-local,argus,Q05,votable,16,1,1771,0.0,14.641,1.09294,1.179114,1.1723,8124.3,0.03,True
argus-local,argus,Q05,votable,16,2,1775,0.0,14.666,1.090936,1.189419,1.183553,8364.1,0.03,True
argus-local,argus,Q05,votable,16,3,1770,0.0,14.63,1.092161,1.154773,1.148644,8218.1,0.025,True
argus-local,argus,Q05,votable,32,1,1784,0.0,14.623,2.186376,2.27772,2.271245,8123.5,0.035,True
argus-local,argus,Q05,votable,32,2,1780,0.0,14.588,2.191582,2.274372,2.269556,8381.4,0.05,True
argus-local,argus,Q05,votable,32,3,1786,0.0,14.642,2.185116,2.262662,2.256008,8214.7,0.035,True
