target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
egernia-scaling3,24,Q11,csv,32,1,3856,63.034,61.229841,0.917784,429.753895,7.0187,0.111451,1291070464.0,1310232576,4
egernia-scaling3,24,Q11,csv,32,2,4012,66.577,60.456656,0.929385,438.550995,7.253974,0.10931,1291345237.333333,1305174016,4
egernia-scaling3,24,Q11,csv,32,3,3972,65.891,60.321447,0.931342,430.599271,7.138411,0.108409,1302279168.0,1310760960,4
egernia-scaling3,24,Q11,csv,8,1,2200,36.552,60.34455,0.928377,215.191997,3.566055,0.097815,1190755328.0,1197649920,4
egernia-scaling3,24,Q11,csv,8,2,3165,52.63,60.137349,0.932314,320.81754,5.334747,0.101364,1197149184.0,1205321728,4
egernia-scaling3,24,Q11,csv,8,3,3108,51.641,60.209038,0.931012,310.044051,5.14946,0.099757,1203770709.333333,1209634816,4
egernia-scaling3,24,Q01,votable,32,1,43235,720.038,60.201769,0.934198,340.47913,5.655633,0.007875,974043477.333333,975130624,4
egernia-scaling3,24,Q01,votable,32,2,42953,715.433,60.247262,0.933786,341.852153,5.674153,0.007959,982423893.333333,983314432,4
egernia-scaling3,24,Q01,votable,32,3,43157,718.841,60.183928,0.935264,341.417347,5.672899,0.007911,983921664.0,991965184,4
egernia-scaling3,24,Q01,votable,8,1,32589,543.023,60.085181,0.928219,187.984938,3.128641,0.005768,930294101.333333,931016704,4
egernia-scaling3,24,Q01,votable,8,2,35318,588.514,60.096948,0.928763,209.664602,3.488773,0.005936,930679125.333333,931303424,4
egernia-scaling3,24,Q01,votable,8,3,35099,584.812,60.090728,0.928853,210.75047,3.507204,0.006004,931257685.333333,932167680,4
egernia-scaling3,24,Q11,votable,32,1,3402,56.358,60.49184,0.928084,465.563445,7.696302,0.13685,1241110528.0,1267560448,4
egernia-scaling3,24,Q11,votable,32,2,3140,51.977,60.469592,0.92882,430.289363,7.115797,0.137035,1267574101.333333,1277747200,4
egernia-scaling3,24,Q11,votable,32,3,3132,51.635,60.711528,0.92492,441.92052,7.279022,0.141099,1276360362.666667,1285160960,4
egernia-scaling3,24,Q11,votable,8,1,2955,49.194,60.214483,0.931704,383.428418,6.367711,0.129756,1084531712.0,1095995392,4
egernia-scaling3,24,Q11,votable,8,2,2538,42.193,60.399465,0.928406,328.007988,5.430644,0.129239,1096834048.0,1107156992,4
egernia-scaling3,24,Q11,votable,8,3,2565,42.68,60.326216,0.929589,327.691949,5.431999,0.127755,1103136426.666667,1116516352,4
