target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
egernia-local,,Q10,votable,16,3,9865,82.117,120.178819,0.973981,463.587918,3.857484,0.046993,1575448576.0,1586356224,1
egernia-local,,Q10,votable,32,1,9549,79.37,120.337629,0.972357,451.120411,3.748789,0.047243,1580269568.0,1584197632,1
egernia-local,,Q10,votable,32,2,9558,79.434,120.328287,0.972407,450.539587,3.744253,0.047137,1584309418.666667,1588555776,1
egernia-local,,Q10,votable,32,3,9541,79.301,120.336939,0.9722,450.128643,3.740569,0.047178,1586472789.333333,1587740672,1
egernia-local,,Q10,votable,4,1,8494,70.773,120.027136,0.973131,390.7382,3.255416,0.046002,1551655253.333333,1552445440,1
egernia-local,,Q10,votable,4,2,8519,70.968,120.043706,0.930905,391.121697,3.258161,0.045912,1552683008.0,1553358848,1
egernia-local,,Q10,votable,4,3,8556,71.276,120.041934,0.972955,393.776374,3.280323,0.046023,1547962197.333333,1550061568,1
egernia-local,,Q10,votable,8,1,9914,82.559,120.09212,0.931271,479.539405,3.993096,0.04837,1563783168.0,1566367744,1
egernia-local,,Q10,votable,8,2,9866,82.184,120.055947,0.975221,478.557144,3.986118,0.048506,1566965930.666667,1567932416,1
egernia-local,,Q10,votable,8,3,9875,82.259,120.113562,0.932205,477.663472,3.976766,0.048371,1568270425.043478,1569439744,1
egernia-local,,Q11,votable,1,1,487,4.052,120.190158,0.971985,146.346446,1.217624,0.300506,1588314112.0,1591136256,1
egernia-local,,Q11,votable,1,2,489,4.073,120.051826,0.972254,146.395783,1.219438,0.299378,1591536298.666667,1603264512,1
egernia-local,,Q11,votable,1,3,485,4.038,120.109628,0.971866,145.674193,1.212844,0.300359,1584317610.666667,1586896896,1
egernia-local,,Q11,votable,16,1,1800,14.951,120.40632,0.97169,687.569626,5.710411,0.381983,1660093781.333333,1668599808,1
egernia-local,,Q11,votable,16,2,1809,15.015,120.509751,0.92866,685.212399,5.68595,0.37878,1662722226.086957,1674645504,1
egernia-local,,Q11,votable,16,3,1824,15.101,121.328954,0.964451,696.478498,5.740415,0.381841,1666904917.333333,1678979072,1
egernia-local,,Q11,votable,32,1,1797,14.804,121.393019,0.963503,674.506118,5.556383,0.375351,1706359125.333333,1725702144,1
egernia-local,,Q11,votable,32,2,1800,14.858,121.156826,0.966183,676.612675,5.584602,0.375896,1711340373.333333,1726967808,1
egernia-local,,Q11,votable,32,3,1796,14.828,121.140596,0.965993,672.987365,5.555424,0.374715,1717112661.333333,1738063872,1
egernia-local,,Q11,votable,4,1,1314,10.936,120.334104,0.970581,472.722647,3.928418,0.359758,1596269738.666667,1609646080,1
egernia-local,,Q11,votable,4,2,1309,10.864,120.695652,0.967728,472.532899,3.915078,0.360988,1589690709.333333,1598578688,1
egernia-local,,Q11,votable,4,3,1304,10.861,120.40218,0.970044,468.86453,3.894153,0.359559,1593430357.333333,1602166784,1
egernia-local,,Q11,votable,8,1,1665,13.832,120.392073,0.929031,651.537188,5.411795,0.391314,1619446205.217391,1636044800,1
egernia-local,,Q11,votable,8,2,1650,13.715,120.311979,0.930122,644.606731,5.357793,0.390671,1622606536.347826,1637003264,1
egernia-local,,Q11,votable,8,3,1698,14.093,120.496174,0.971072,661.918019,5.49327,0.389822,1626878805.333333,1638514688,1
egernia-local,,Q12,votable,1,1,12641,105.341,120.000887,0.93172,111.170151,0.926411,0.008794,1650447226.434783,1663430656,1
egernia-local,,Q12,votable,1,2,12601,105.007,120.001295,0.973144,111.136219,0.926125,0.00882,1646460074.666667,1648455680,1
egernia-local,,Q12,votable,1,3,12626,105.217,120.000036,0.973108,111.273835,0.927282,0.008813,1646555477.333333,1647001600,1
egernia-local,,Q12,votable,16,1,20483,170.582,120.082192,0.973625,234.60669,1.953718,0.011454,1641113429.333333,1653788672,1
egernia-local,,Q12,votable,16,2,20444,170.279,120.066021,0.974374,234.117387,1.949905,0.011452,1638453589.333333,1640304640,1
egernia-local,,Q12,votable,16,3,20401,169.921,120.071096,0.931897,233.954099,1.948463,0.011468,1638545497.043478,1639243776,1
egernia-local,,Q12,votable,32,1,19344,160.997,120.165256,0.93101,228.348476,1.900287,0.011805,1640161280.0,1640943616,1
egernia-local,,Q12,votable,32,2,19263,160.337,120.163273,0.930586,228.006566,1.897473,0.011837,1640798118.956522,1641627648,1
egernia-local,,Q12,votable,32,3,19258,160.302,120.154434,0.973447,228.568771,1.902292,0.011869,1641397589.333333,1642401792,1
egernia-local,,Q12,votable,4,1,21795,181.612,120.019886,0.973124,223.262352,1.860211,0.010244,1632819882.666667,1634791424,1
egernia-local,,Q12,votable,4,2,21819,181.813,120.017373,0.931331,222.541805,1.854247,0.010199,1632909401.043478,1633673216,1
egernia-local,,Q12,votable,4,3,21919,182.642,120.031377,0.930792,223.212303,1.859616,0.010184,1629096915.478261,1629814784,1
egernia-local,,Q12,votable,8,1,21510,179.192,120.053932,0.93145,237.218125,1.97593,0.011028,1639013687.652174,1639804928,1
egernia-local,,Q12,votable,8,2,21458,178.754,120.042045,0.931781,237.698683,1.980129,0.011077,1639724432.695652,1640660992,1
egernia-local,,Q12,votable,8,3,21507,179.185,120.027603,0.974524,237.314605,1.977167,0.011034,1638645760.0,1640386560,1
egernia-local,,Q13,votable,1,1,499,4.155,120.099304,0.973629,340.427005,2.834546,0.682218,1675486890.666667,1678557184,1
egernia-local,,Q13,votable,1,2,501,4.17,120.155193,0.972248,339.911527,2.828937,0.678466,1675864405.333333,1679253504,1
egernia-local,,Q13,votable,1,3,505,4.205,120.082914,0.972643,340.024746,2.831583,0.673316,1677563562.666667,1688100864,1
egernia-local,,Q13,votable,16,1,1182,9.761,121.711244,0.964237,970.822368,7.976439,0.821339,1742464682.666667,1753149440,1
egernia-local,,Q13,votable,16,2,1186,9.78,121.699983,0.922879,970.169319,7.971811,0.818018,1746524070.956522,1772871680,1
egernia-local,,Q13,votable,16,3,1192,9.807,121.740314,0.964171,970.660014,7.973201,0.814312,1739247445.333333,1755766784,1
egernia-local,,Q13,votable,32,1,1198,9.732,123.819645,0.947803,987.384535,7.974377,0.824194,1746053120.0,1757364224,1
egernia-local,,Q13,votable,32,2,1200,9.758,123.78162,0.947984,987.160943,7.97502,0.822634,1745468757.333333,1766465536,1
egernia-local,,Q13,votable,32,3,1202,9.776,123.601082,0.949788,985.151881,7.970415,0.819594,1747247616.0,1764569088,1
egernia-local,,Q13,votable,4,1,1146,9.523,120.384186,0.929644,934.189624,7.760069,0.815174,1700801847.652174,1714352128,1
egernia-local,,Q13,votable,4,2,1154,9.6,120.361955,0.972677,932.852964,7.750397,0.808365,1697151146.666667,1704652800,1
egernia-local,,Q13,votable,4,3,1161,9.66,120.352034,0.972854,932.201217,7.745621,0.80293,1691867989.333333,1705164800,1
egernia-local,,Q13,votable,8,1,1180,9.797,120.921185,0.970123,964.128224,7.973195,0.817058,1738706944.0,1752428544,1
egernia-local,,Q13,votable,8,2,1184,9.823,120.529048,0.973743,960.989599,7.973095,0.811647,1739713365.333333,1752137728,1
egernia-local,,Q13,votable,8,3,1186,9.84,120.549239,0.931075,960.890024,7.970934,0.810194,1741677790.608696,1753341952,1
egernia-local,,mix,votable,1,1,6698,55.814,120.006302,0.972197,124.110742,1.034202,0.01853,1434369194.666667,1436680192,1
egernia-local,,mix,votable,1,2,6686,55.706,120.023934,0.971808,123.739933,1.03096,0.018507,1437511680.0,1441521664,1
egernia-local,,mix,votable,1,3,6755,56.291,120.001125,0.930027,123.157121,1.0263,0.018232,1438640217.043478,1442975744,1
egernia-local,,mix,votable,16,1,17126,142.474,120.207004,0.972573,375.637232,3.12492,0.021934,1511152469.333333,1514078208,1
egernia-local,,mix,votable,16,2,17050,141.937,120.123621,0.973998,380.929918,3.171149,0.022342,1509445802.666667,1515937792,1
egernia-local,,mix,votable,16,3,17036,141.826,120.152081,0.97405,376.949575,3.13727,0.022127,1507679914.666667,1512013824,1
egernia-local,,mix,votable,32,1,16176,134.601,120.210765,0.97301,362.417807,3.014853,0.022405,1524380672.0,1533952000,1
egernia-local,,mix,votable,32,2,16145,134.293,120.259344,0.930164,368.506385,3.064264,0.022825,1529038758.956522,1530404864,1
egernia-local,,mix,votable,32,3,16215,134.87,120.226348,0.973022,364.291583,3.030048,0.022466,1531838634.666667,1533661184,1
egernia-local,,mix,votable,4,1,16831,140.238,120.041702,0.972591,337.97644,2.815492,0.020081,1451961685.333333,1458610176,1
egernia-local,,mix,votable,4,2,16650,138.7,120.161757,0.971787,340.296324,2.831985,0.020438,1454206805.333333,1455751168,1
egernia-local,,mix,votable,4,3,16798,139.857,120.136688,0.929755,338.577289,2.818267,0.020156,1457353060.173913,1458135040,1
egernia-local,,mix,votable,8,1,17814,148.348,120.21381,0.930315,382.436216,3.1813,0.021468,1501449705.73913,1508212736,1
egernia-local,,mix,votable,8,2,17670,147.19,120.106795,0.973484,387.374262,3.225249,0.021923,1501281962.666667,1514348544,1
egernia-local,,mix,votable,8,3,17702,147.488,120.039356,0.974135,384.444202,3.202651,0.021718,1504880640.0,1507274752,1
