target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
egernia-local,egernia,Q11,csv,4,2,1349,0.0,11.215,0.345787,0.511666,0.464068,2995608.5,0.05,True
egernia-local,egernia,Q11,csv,4,3,1372,0.0,11.409,0.344788,0.479955,0.426239,2996796.8,0.05,True
egernia-local,egernia,Q11,csv,8,1,1809,0.0,15.042,0.525028,0.666496,0.550327,2995734.8,0.07,True
egernia-local,egernia,Q11,csv,8,2,1823,0.0,15.134,0.525237,0.641634,0.528113,2995390.2,0.07,True
egernia-local,egernia,Q11,csv,8,3,1807,0.0,15.021,0.525906,0.654962,0.544103,2995449.8,0.07,True
egernia-local,egernia,Q12,csv,1,1,12816,0.0,106.797,0.008802,0.012516,0.011898,109.0,0.19,True
egernia-local,egernia,Q12,csv,1,2,12679,0.0,105.654,0.008901,0.012565,0.011972,109.0,0.195,True
egernia-local,egernia,Q12,csv,1,3,12786,0.0,106.545,0.008824,0.012463,0.011864,109.0,0.19,True
egernia-local,egernia,Q12,csv,16,1,20568,0.0,171.314,0.09075,0.122963,0.117414,109.0,0.105,True
egernia-local,egernia,Q12,csv,16,2,20579,0.0,171.415,0.090331,0.124161,0.118717,109.0,0.105,True
egernia-local,egernia,Q12,csv,16,3,20352,0.0,169.519,0.091603,0.124274,0.118909,109.0,0.115,True
egernia-local,egernia,Q12,csv,32,1,19246,0.0,160.215,0.194764,0.24557,0.239216,109.0,0.11,True
egernia-local,egernia,Q12,csv,32,2,19331,0.0,160.912,0.193282,0.244542,0.238989,109.0,0.105,True
egernia-local,egernia,Q12,csv,32,3,19382,0.0,161.33,0.193452,0.244848,0.239313,109.0,0.125,True
egernia-local,egernia,Q12,csv,4,1,21879,0.0,182.3,0.020792,0.03147,0.029815,109.0,0.1,True
egernia-local,egernia,Q12,csv,4,2,21980,0.0,183.129,0.020735,0.031455,0.029814,109.0,0.1,True
egernia-local,egernia,Q12,csv,4,3,22014,0.0,183.432,0.020657,0.031571,0.029815,109.0,0.11,True
egernia-local,egernia,Q12,csv,8,1,21615,0.0,180.095,0.042704,0.062587,0.059528,109.0,0.115,True
egernia-local,egernia,Q12,csv,8,2,21718,0.0,180.945,0.042545,0.062332,0.059109,109.0,0.11,True
egernia-local,egernia,Q12,csv,8,3,21698,0.0,180.773,0.042571,0.062071,0.059133,109.0,0.115,True
egernia-local,egernia,Q13,csv,1,1,499,0.0,4.158,0.240623,0.326746,0.326087,2265.2,0.015,True
egernia-local,egernia,Q13,csv,1,2,496,0.0,4.129,0.240784,0.329717,0.329107,2265.7,0.015,True
egernia-local,egernia,Q13,csv,1,3,501,0.0,4.172,0.240205,0.327481,0.326946,2264.6,0.015,True
egernia-local,egernia,Q13,csv,16,1,1182,0.0,9.714,1.638466,1.977804,1.976437,2264.5,0.015,True
egernia-local,egernia,Q13,csv,16,2,1189,0.0,9.802,1.627895,1.964771,1.964079,2264.1,0.015,True
egernia-local,egernia,Q13,csv,16,3,1195,0.0,9.855,1.614819,1.968898,1.968332,2263.8,0.015,True
egernia-local,egernia,Q13,csv,32,1,1201,0.0,9.782,3.259615,3.662878,3.661239,2264.4,0.02,True
egernia-local,egernia,Q13,csv,32,2,1202,0.0,9.807,3.25983,3.68047,3.679805,2264.0,0.02,True
egernia-local,egernia,Q13,csv,32,3,1205,0.0,9.762,3.247922,3.705265,3.70424,2264.0,0.02,True
egernia-local,egernia,Q13,csv,4,1,1144,0.0,9.512,0.413632,0.563344,0.562903,2264.5,0.01,True
egernia-local,egernia,Q13,csv,4,2,1146,0.0,9.531,0.417766,0.562189,0.561615,2264.2,0.015,True
egernia-local,egernia,Q13,csv,4,3,1152,0.0,9.573,0.41322,0.560598,0.560101,2263.7,0.015,True
egernia-local,egernia,Q13,csv,8,1,1170,0.0,9.712,0.818396,1.105282,1.104151,2264.4,0.01,True
egernia-local,egernia,Q13,csv,8,2,1177,0.0,9.769,0.813055,1.09918,1.097332,2264.2,0.015,True
egernia-local,egernia,Q13,csv,8,3,1179,0.0,9.794,0.807454,1.105148,1.103082,2263.6,0.015,True
egernia-local,egernia,mix,csv,1,1,6860,0.0,57.165,0.013401,0.03179,0.030762,43327.2,0.13,True
egernia-local,egernia,mix,csv,1,2,6793,0.0,56.602,0.013323,0.032342,0.031114,41861.9,0.13,True
egernia-local,egernia,mix,csv,1,3,6890,0.0,57.401,0.013369,0.032092,0.03095,43521.0,0.13,True
egernia-local,egernia,mix,csv,16,1,17667,0.0,146.994,0.10287,0.156276,0.143967,43086.9,0.1,True
egernia-local,egernia,mix,csv,16,2,17500,0.0,145.759,0.103349,0.160295,0.148074,42857.5,0.1,True
egernia-local,egernia,mix,csv,16,3,17491,0.0,145.58,0.103609,0.158701,0.146684,42766.7,0.1,True
egernia-local,egernia,mix,csv,32,1,16633,0.0,138.425,0.223462,0.312048,0.301867,43183.2,0.1,True
egernia-local,egernia,mix,csv,32,2,16681,0.0,138.834,0.222409,0.318375,0.309715,42714.8,0.095,True
egernia-local,egernia,mix,csv,32,3,16642,0.0,138.437,0.222931,0.313815,0.305056,42798.8,0.095,True
egernia-local,egernia,mix,csv,4,1,16894,0.0,140.767,0.023694,0.049025,0.045991,43377.7,0.09,True
egernia-local,egernia,mix,csv,4,2,16962,0.0,141.329,0.02326,0.048747,0.046086,42744.1,0.09,True
egernia-local,egernia,mix,csv,4,3,16993,0.0,141.476,0.023483,0.049401,0.046398,42856.2,0.09,True
egernia-local,egernia,mix,csv,8,1,18316,0.0,152.58,0.047597,0.0809,0.07479,43019.5,0.105,True
egernia-local,egernia,mix,csv,8,2,18247,0.0,151.907,0.047476,0.082722,0.076246,42901.7,0.1,True
egernia-local,egernia,mix,csv,8,3,18304,0.0,152.486,0.047397,0.082613,0.07601,42857.2,0.105,True
egernia-local,egernia,Q01,votable,1,1,19496,0.0,162.466,0.005673,0.008278,0.007719,2682.0,0.27,True
egernia-local,egernia,Q01,votable,1,2,19584,0.0,163.196,0.005664,0.008259,0.007731,2682.0,0.27,True
egernia-local,egernia,Q01,votable,1,3,19568,0.0,163.058,0.005675,0.008235,0.00768,2682.0,0.28,True
egernia-local,egernia,Q01,votable,16,1,22139,0.0,184.415,0.084158,0.114854,0.1095,2682.0,0.125,True
egernia-local,egernia,Q01,votable,16,2,22143,0.0,184.444,0.084071,0.11385,0.108615,2682.0,0.12,True
egernia-local,egernia,Q01,votable,16,3,22222,0.0,185.112,0.083936,0.114096,0.10865,2682.0,0.11,True
egernia-local,egernia,Q01,votable,32,1,20945,0.0,174.34,0.17841,0.228502,0.22241,2682.0,0.115,True
egernia-local,egernia,Q01,votable,32,2,20927,0.0,174.25,0.178429,0.226464,0.22109,2682.0,0.115,True
egernia-local,egernia,Q01,votable,32,3,20924,0.0,174.207,0.178699,0.226513,0.220796,2682.0,0.12,True
egernia-local,egernia,Q01,votable,4,1,24160,0.0,201.317,0.01886,0.028423,0.026848,2682.0,0.105,True
egernia-local,egernia,Q01,votable,4,2,24141,0.0,201.164,0.018859,0.028508,0.026945,2682.0,0.105,True
egernia-local,egernia,Q01,votable,4,3,24135,0.0,201.115,0.018867,0.028569,0.026954,2682.0,0.105,True
egernia-local,egernia,Q01,votable,8,1,22987,0.0,191.52,0.040155,0.058787,0.055625,2682.0,0.105,True
egernia-local,egernia,Q01,votable,8,2,22925,0.0,191.012,0.040231,0.059301,0.056332,2682.0,0.1,True
egernia-local,egernia,Q01,votable,8,3,22875,0.0,190.583,0.040293,0.059702,0.056693,2682.0,0.11,True
egernia-local,egernia,Q02,votable,1,1,7593,0.0,63.269,0.014752,0.023786,0.022986,52519.6,0.14,True
egernia-local,egernia,Q02,votable,1,2,7607,0.0,63.378,0.014754,0.023408,0.02257,52527.4,0.12,True
egernia-local,egernia,Q02,votable,1,3,7610,0.0,63.413,0.014697,0.023754,0.023024,52515.2,0.125,True
egernia-local,egernia,Q02,votable,16,1,17477,0.0,145.574,0.107122,0.143644,0.137962,52518.3,0.09,True
egernia-local,egernia,Q02,votable,16,2,17580,0.0,146.412,0.106712,0.142337,0.136858,52521.7,0.085,True
egernia-local,egernia,Q02,votable,16,3,17555,0.0,146.179,0.106806,0.142516,0.136816,52522.3,0.085,True
egernia-local,egernia,Q02,votable,32,1,16577,0.0,137.983,0.226906,0.282868,0.277213,52518.7,0.085,True
egernia-local,egernia,Q02,votable,32,2,16686,0.0,138.852,0.224601,0.281989,0.275897,52520.9,0.085,True
egernia-local,egernia,Q02,votable,32,3,16633,0.0,138.437,0.225502,0.280774,0.275598,52523.4,0.09,True
egernia-local,egernia,Q02,votable,4,1,16325,0.0,136.018,0.028047,0.042254,0.040719,52518.9,0.095,True
egernia-local,egernia,Q02,votable,4,2,16344,0.0,136.185,0.028072,0.042169,0.040741,52521.5,0.095,True
egernia-local,egernia,Q02,votable,4,3,16465,0.0,137.175,0.02789,0.041731,0.04015,52523.4,0.08,True
egernia-local,egernia,Q02,votable,8,1,18019,0.0,150.108,0.051397,0.073914,0.070938,52518.5,0.09,True
egernia-local,egernia,Q02,votable,8,2,18063,0.0,150.489,0.051253,0.074078,0.071092,52521.1,0.09,True
egernia-local,egernia,Q02,votable,8,3,18061,0.0,150.435,0.051434,0.073429,0.070331,52522.0,0.09,True
egernia-local,egernia,Q03,votable,1,1,4099,0.0,34.137,0.012841,0.124165,0.123518,35649.1,0.08,True
egernia-local,egernia,Q03,votable,1,2,4150,0.0,34.58,0.012846,0.12416,0.123652,35773.7,0.085,True
egernia-local,egernia,Q03,votable,1,3,4098,0.0,34.15,0.012832,0.124528,0.123948,35646.4,0.08,True
egernia-local,egernia,Q03,votable,16,1,16036,0.0,133.428,0.097401,0.254797,0.252328,35643.2,0.095,True
egernia-local,egernia,Q03,votable,16,2,16036,0.0,133.426,0.097929,0.254943,0.252147,35787.1,0.11,True
egernia-local,egernia,Q03,votable,16,3,16031,0.0,133.349,0.097672,0.255018,0.252813,35708.7,0.09,True
egernia-local,egernia,Q03,votable,32,1,15197,0.0,126.345,0.231448,0.394343,0.391326,35685.7,0.08,True
egernia-local,egernia,Q03,votable,32,2,15224,0.0,126.65,0.230839,0.38949,0.387029,35770.2,0.085,True
egernia-local,egernia,Q03,votable,32,3,15373,0.0,127.855,0.22922,0.389155,0.386102,35698.2,0.08,True
egernia-local,egernia,Q03,votable,4,1,12240,0.0,101.918,0.020506,0.155444,0.154393,35738.7,0.075,True
egernia-local,egernia,Q03,votable,4,2,12383,0.0,103.108,0.01995,0.15326,0.15237,35688.8,0.08,True
egernia-local,egernia,Q03,votable,4,3,12400,0.0,103.261,0.019982,0.153149,0.152209,35711.5,0.085,True
egernia-local,egernia,Q03,votable,8,1,16348,0.0,136.061,0.03791,0.188793,0.187203,35673.6,0.095,True
egernia-local,egernia,Q03,votable,8,2,16468,0.0,137.092,0.037544,0.188779,0.186852,35783.3,0.1,True
egernia-local,egernia,Q03,votable,8,3,16419,0.0,136.676,0.037605,0.188804,0.187428,35705.6,0.095,True
egernia-local,egernia,Q04,votable,1,1,5358,0.0,44.647,0.021708,0.027346,0.026345,81028.1,0.1,True
egernia-local,egernia,Q04,votable,1,2,5381,0.0,44.842,0.021623,0.02685,0.02601,81037.0,0.1,True
egernia-local,egernia,Q04,votable,1,3,5345,0.0,44.539,0.02172,0.02738,0.02638,81033.6,0.105,True
egernia-local,egernia,Q04,votable,16,1,15484,0.0,128.955,0.1215,0.158175,0.147967,81046.5,0.09,True
egernia-local,egernia,Q04,votable,16,2,15488,0.0,128.959,0.121409,0.159001,0.147363,81040.2,0.085,True
egernia-local,egernia,Q04,votable,16,3,15480,0.0,128.941,0.121266,0.159246,0.148357,81036.8,0.085,True
egernia-local,egernia,Q04,votable,32,1,14692,0.0,122.257,0.257344,0.31554,0.303473,81042.0,0.085,True
egernia-local,egernia,Q04,votable,32,2,14719,0.0,122.452,0.256527,0.314998,0.303491,81042.1,0.094,True
egernia-local,egernia,Q04,votable,32,3,14733,0.0,122.561,0.25652,0.314111,0.302146,81044.1,0.1,True
egernia-local,egernia,Q04,votable,4,1,13096,0.0,109.103,0.035619,0.048413,0.045542,81036.3,0.1,True
egernia-local,egernia,Q04,votable,4,2,13055,0.0,108.779,0.035682,0.049068,0.045911,81036.4,0.09,True
egernia-local,egernia,Q04,votable,4,3,13029,0.0,108.554,0.035806,0.048805,0.045961,81047.1,0.075,True
egernia-local,egernia,Q04,votable,8,1,15190,0.0,126.542,0.061609,0.083421,0.077659,81036.6,0.085,True
egernia-local,egernia,Q04,votable,8,2,15236,0.0,126.94,0.061458,0.083381,0.077458,81043.7,0.085,True
egernia-local,egernia,Q04,votable,8,3,15187,0.0,126.515,0.061634,0.083386,0.077637,81038.1,0.085,True
egernia-local,egernia,Q05,votable,1,1,11966,0.0,99.715,0.009467,0.013425,0.012893,6903.4,0.19,True
egernia-local,egernia,Q05,votable,1,2,11961,0.0,99.666,0.009487,0.013442,0.012844,6914.2,0.185,True
egernia-local,egernia,Q05,votable,1,3,11930,0.0,99.415,0.00952,0.013492,0.012937,6964.3,0.18,True
egernia-local,egernia,Q05,votable,16,1,19951,0.0,166.172,0.093392,0.126947,0.121301,6976.8,0.105,True
egernia-local,egernia,Q05,votable,16,2,19968,0.0,166.322,0.093283,0.126789,0.121295,6881.2,0.1,True
egernia-local,egernia,Q05,votable,16,3,19996,0.0,166.544,0.093298,0.125751,0.120429,6915.2,0.11,True
egernia-local,egernia,Q05,votable,32,1,18959,0.0,157.836,0.197484,0.250956,0.24489,6982.8,0.1,True
egernia-local,egernia,Q05,votable,32,2,18923,0.0,157.528,0.197943,0.251078,0.245686,6866.2,0.09,True
egernia-local,egernia,Q05,votable,32,3,18982,0.0,158.026,0.197338,0.249371,0.2437,6895.7,0.09,True
egernia-local,egernia,Q05,votable,4,1,21124,0.0,176.02,0.021634,0.032632,0.03103,6959.3,0.1,True
egernia-local,egernia,Q05,votable,4,2,21151,0.0,176.241,0.021516,0.032447,0.030932,6891.5,0.095,True
egernia-local,egernia,Q05,votable,4,3,21302,0.0,177.485,0.021428,0.032574,0.030918,6918.5,0.11,True
egernia-local,egernia,Q05,votable,8,1,21082,0.0,175.635,0.043834,0.06428,0.061133,6960.6,0.115,True
egernia-local,egernia,Q05,votable,8,2,21037,0.0,175.272,0.043947,0.06404,0.061003,6888.3,0.115,True
egernia-local,egernia,Q05,votable,8,3,21035,0.0,175.244,0.043915,0.064599,0.061439,6914.1,0.115,True
egernia-local,egernia,Q06,votable,1,1,6570,0.0,54.748,0.018007,0.024693,0.023591,96607.5,0.12,True
egernia-local,egernia,Q06,votable,1,2,6581,0.0,54.837,0.017896,0.024956,0.023741,95901.6,0.12,True
egernia-local,egernia,Q06,votable,1,3,6599,0.0,54.989,0.01787,0.024939,0.023859,95131.5,0.12,True
egernia-local,egernia,Q06,votable,16,1,15876,0.0,132.23,0.117962,0.15971,0.146051,96793.1,0.09,True
egernia-local,egernia,Q06,votable,16,2,15928,0.0,132.644,0.117777,0.157433,0.143864,95984.2,0.09,True
egernia-local,egernia,Q06,votable,16,3,15966,0.0,132.975,0.11772,0.158407,0.145116,95632.6,0.09,True
egernia-local,egernia,Q06,votable,32,1,15050,0.0,125.216,0.25084,0.314511,0.300541,96612.8,0.085,True
egernia-local,egernia,Q06,votable,32,2,15114,0.0,125.754,0.249966,0.311129,0.29718,95857.4,0.085,True
egernia-local,egernia,Q06,votable,32,3,15176,0.0,126.29,0.248496,0.310797,0.297015,95700.8,0.085,True
egernia-local,egernia,Q06,votable,4,1,14971,0.0,124.745,0.030894,0.045964,0.042633,96598.4,0.095,True
egernia-local,egernia,Q06,votable,4,2,15095,0.0,125.778,0.030705,0.045671,0.042363,95840.8,0.095,True
egernia-local,egernia,Q06,votable,4,3,15271,0.0,127.219,0.030296,0.045397,0.042087,95699.0,0.09,True
egernia-local,egernia,Q06,votable,8,1,16420,0.0,136.789,0.056694,0.080972,0.073693,96663.5,0.09,True
egernia-local,egernia,Q06,votable,8,2,16374,0.0,136.401,0.057075,0.081622,0.074877,95901.9,0.09,True
egernia-local,egernia,Q06,votable,8,3,16337,0.0,136.097,0.057085,0.081457,0.07487,95533.5,0.09,True
egernia-local,egernia,Q07,votable,1,1,9095,0.0,75.779,0.012991,0.018538,0.017898,28173.5,0.15,True
egernia-local,egernia,Q07,votable,1,2,9094,0.0,75.782,0.012999,0.018554,0.017934,28481.5,0.15,True
egernia-local,egernia,Q07,votable,1,3,9122,0.0,76.01,0.012997,0.018622,0.017977,28487.3,0.145,True
egernia-local,egernia,Q07,votable,16,1,18854,0.0,157.056,0.099065,0.133522,0.127487,28328.7,0.09,True
egernia-local,egernia,Q07,votable,16,2,18808,0.0,156.66,0.099403,0.133218,0.1275,28290.0,0.095,True
egernia-local,egernia,Q07,votable,16,3,18751,0.0,156.165,0.099778,0.134086,0.12809,28465.3,0.09,True
egernia-local,egernia,Q07,votable,32,1,17828,0.0,148.382,0.210034,0.266849,0.259888,28315.8,0.09,True
egernia-local,egernia,Q07,votable,32,2,17853,0.0,148.594,0.210107,0.264237,0.257762,28306.5,0.09,True
egernia-local,egernia,Q07,votable,32,3,17812,0.0,148.239,0.210269,0.266618,0.260476,28549.9,0.105,True
egernia-local,egernia,Q07,votable,4,1,18961,0.0,157.989,0.024309,0.037045,0.035228,28324.7,0.09,True
egernia-local,egernia,Q07,votable,4,2,18903,0.0,157.497,0.024329,0.037052,0.035355,28270.1,0.09,True
egernia-local,egernia,Q07,votable,4,3,18993,0.0,158.254,0.024298,0.036851,0.035143,28465.4,0.095,True
egernia-local,egernia,Q07,votable,8,1,19606,0.0,163.264,0.047343,0.068928,0.065219,28335.9,0.095,True
egernia-local,egernia,Q07,votable,8,2,19610,0.0,163.379,0.04741,0.068855,0.065357,28218.4,0.095,True
egernia-local,egernia,Q07,votable,8,3,19575,0.0,163.091,0.047401,0.068774,0.065432,28498.1,0.095,True
egernia-local,egernia,Q10,votable,1,1,3420,0.0,28.496,0.03416,0.041857,0.039241,396230.3,0.095,True
egernia-local,egernia,Q10,votable,1,2,3447,0.0,28.722,0.033883,0.041255,0.038842,396273.2,0.095,True
egernia-local,egernia,Q10,votable,1,3,3426,0.0,28.548,0.03414,0.041454,0.039105,396353.3,0.095,True
egernia-local,egernia,Q10,votable,16,1,9879,0.0,82.25,0.192194,0.250972,0.202806,396291.4,0.085,True
egernia-local,egernia,Q10,votable,16,2,9882,0.0,82.279,0.192279,0.250162,0.202252,396287.5,0.085,True
egernia-local,egernia,Q10,votable,16,3,9865,0.0,82.117,0.192298,0.250305,0.201044,396392.4,0.085,True
egernia-local,egernia,Q10,votable,32,1,9549,0.0,79.37,0.399143,0.483808,0.425735,396293.5,0.085,True
egernia-local,egernia,Q10,votable,32,2,9558,0.0,79.434,0.398318,0.481231,0.424673,396290.4,0.08,True
egernia-local,egernia,Q10,votable,32,3,9541,0.0,79.301,0.399454,0.484706,0.426471,396389.0,0.085,True
egernia-local,egernia,Q10,votable,4,1,8494,0.0,70.773,0.055338,0.074301,0.065587,396280.4,0.085,True
egernia-local,egernia,Q10,votable,4,2,8519,0.0,70.968,0.055543,0.073545,0.064717,396280.1,0.07,True
egernia-local,egernia,Q10,votable,4,3,8556,0.0,71.276,0.055446,0.073634,0.065065,396410.9,0.07,True
egernia-local,egernia,Q10,votable,8,1,9914,0.0,82.559,0.095254,0.123708,0.103975,396293.6,0.08,True
egernia-local,egernia,Q10,votable,8,2,9866,0.0,82.184,0.095776,0.124064,0.104579,396285.7,0.08,True
egernia-local,egernia,Q10,votable,8,3,9875,0.0,82.259,0.095331,0.124248,0.104264,396393.2,0.08,True
egernia-local,egernia,Q11,votable,1,1,487,0.0,4.052,0.243401,0.269984,0.253762,3957201.5,0.06,True
egernia-local,egernia,Q11,votable,1,2,489,0.0,4.073,0.241402,0.269164,0.252425,3954415.3,0.065,True
egernia-local,egernia,Q11,votable,1,3,485,0.0,4.038,0.243179,0.27322,0.254274,3956335.4,0.065,True
egernia-local,egernia,Q11,votable,16,1,1800,0.0,14.951,1.065162,1.247986,0.675602,3957011.0,0.085,True
egernia-local,egernia,Q11,votable,16,2,1809,0.0,15.015,1.061183,1.264025,0.705409,3956883.1,0.085,True
egernia-local,egernia,Q11,votable,16,3,1824,0.0,15.101,1.055682,1.255407,0.702403,3956709.2,0.085,True
egernia-local,egernia,Q11,votable,32,1,1797,0.0,14.804,2.144491,2.523768,1.567108,3957084.6,0.11,True
egernia-local,egernia,Q11,votable,32,2,1800,0.0,14.858,2.14556,2.464342,1.454606,3956853.5,0.095,True
egernia-local,egernia,Q11,votable,32,3,1796,0.0,14.828,2.153055,2.475532,1.489106,3956689.2,0.095,True
egernia-local,egernia,Q11,votable,4,1,1314,0.0,10.936,0.362557,0.45402,0.388318,3956710.9,0.06,True
egernia-local,egernia,Q11,votable,4,2,1309,0.0,10.864,0.361398,0.482007,0.415673,3956949.7,0.055,True
egernia-local,egernia,Q11,votable,4,3,1304,0.0,10.861,0.363451,0.460359,0.394074,3957783.7,0.055,True
egernia-local,egernia,Q11,votable,8,1,1665,0.0,13.832,0.579365,0.687094,0.538708,3956918.5,0.08,True
egernia-local,egernia,Q11,votable,8,2,1650,0.0,13.715,0.584174,0.686206,0.54245,3956916.5,0.08,True
egernia-local,egernia,Q11,votable,8,3,1698,0.0,14.093,0.562198,0.669688,0.506277,3957219.0,0.08,True
egernia-local,egernia,Q12,votable,1,1,12641,0.0,105.341,0.008923,0.012561,0.011954,1943.0,0.19,True
egernia-local,egernia,Q12,votable,1,2,12601,0.0,105.007,0.008939,0.012831,0.012274,1943.0,0.195,True
egernia-local,egernia,Q12,votable,1,3,12626,0.0,105.217,0.008947,0.012581,0.011992,1943.0,0.19,True
egernia-local,egernia,Q12,votable,16,1,20483,0.0,170.582,0.090989,0.123925,0.118637,1943.0,0.105,True
egernia-local,egernia,Q12,votable,16,2,20444,0.0,170.279,0.091258,0.123075,0.117725,1943.0,0.105,True
egernia-local,egernia,Q12,votable,16,3,20401,0.0,169.921,0.091287,0.124312,0.11884,1943.0,0.105,True
egernia-local,egernia,Q12,votable,32,1,19344,0.0,160.997,0.193437,0.244279,0.238815,1943.0,0.105,True
egernia-local,egernia,Q12,votable,32,2,19263,0.0,160.337,0.194303,0.245208,0.239907,1943.0,0.1,True
egernia-local,egernia,Q12,votable,32,3,19258,0.0,160.302,0.194262,0.248089,0.24248,1943.0,0.1,True
egernia-local,egernia,Q12,votable,4,1,21795,0.0,181.612,0.020891,0.031681,0.029955,1943.0,0.1,True
egernia-local,egernia,Q12,votable,4,2,21819,0.0,181.813,0.020885,0.031618,0.029925,1943.0,0.1,True
egernia-local,egernia,Q12,votable,4,3,21919,0.0,182.642,0.020802,0.031921,0.03036,1943.0,0.105,True
egernia-local,egernia,Q12,votable,8,1,21510,0.0,179.192,0.042929,0.063029,0.05993,1943.0,0.1,True
egernia-local,egernia,Q12,votable,8,2,21458,0.0,178.754,0.043014,0.06344,0.06024,1943.0,0.115,True
egernia-local,egernia,Q12,votable,8,3,21507,0.0,179.185,0.042873,0.063076,0.060124,1943.0,0.115,True
egernia-local,egernia,Q13,votable,1,1,499,0.0,4.155,0.238933,0.325395,0.324911,4629.2,0.015,True
egernia-local,egernia,Q13,votable,1,2,501,0.0,4.17,0.235948,0.327252,0.326679,4629.7,0.015,True
egernia-local,egernia,Q13,votable,1,3,505,0.0,4.205,0.234139,0.325077,0.32462,4628.6,0.015,True
egernia-local,egernia,Q13,votable,16,1,1182,0.0,9.761,1.636521,1.968876,1.968386,4628.3,0.015,True
egernia-local,egernia,Q13,votable,16,2,1186,0.0,9.78,1.628225,1.973735,1.973213,4628.0,0.01,True
egernia-local,egernia,Q13,votable,16,3,1192,0.0,9.807,1.619308,1.979916,1.978878,4627.8,0.02,True
egernia-local,egernia,Q13,votable,32,1,1198,0.0,9.732,3.275432,3.658288,3.656648,4628.5,0.02,True
egernia-local,egernia,Q13,votable,32,2,1200,0.0,9.758,3.265868,3.671699,3.670508,4628.0,0.02,True
egernia-local,egernia,Q13,votable,32,3,1202,0.0,9.776,3.264311,3.637809,3.636911,4627.9,0.015,True
egernia-local,egernia,Q13,votable,4,1,1146,0.0,9.523,0.41465,0.564975,0.56449,4628.5,0.015,True
egernia-local,egernia,Q13,votable,4,2,1154,0.0,9.6,0.416661,0.555275,0.554753,4628.1,0.015,True
egernia-local,egernia,Q13,votable,4,3,1161,0.0,9.66,0.408104,0.557896,0.55743,4627.6,0.015,True
egernia-local,egernia,Q13,votable,8,1,1180,0.0,9.797,0.817915,1.086529,1.085987,4628.4,0.015,True
egernia-local,egernia,Q13,votable,8,2,1184,0.0,9.823,0.811999,1.091959,1.09119,4628.0,0.015,True
egernia-local,egernia,Q13,votable,8,3,1186,0.0,9.84,0.803897,1.106834,1.106286,4627.8,0.015,True
egernia-local,egernia,mix,votable,1,1,6698,0.0,55.814,0.013764,0.03439,0.032537,58919.0,0.13,True
egernia-local,egernia,mix,votable,1,2,6686,0.0,55.706,0.013661,0.033836,0.032199,57027.3,0.13,True
egernia-local,egernia,mix,votable,1,3,6755,0.0,56.291,0.013664,0.033868,0.032317,58973.9,0.125,True
egernia-local,egernia,mix,votable,16,1,17126,0.0,142.474,0.105756,0.167697,0.148991,58724.6,0.09,True
egernia-local,egernia,mix,votable,16,2,17050,0.0,141.937,0.10603,0.169344,0.151008,58272.8,0.09,True
egernia-local,egernia,mix,votable,16,3,17036,0.0,141.826,0.106306,0.168576,0.149788,58395.9,0.095,True
egernia-local,egernia,mix,votable,32,1,16176,0.0,134.601,0.229789,0.323272,0.311206,58956.2,0.085,True
egernia-local,egernia,mix,votable,32,2,16145,0.0,134.293,0.230163,0.327852,0.317836,58312.1,0.09,True
egernia-local,egernia,mix,votable,32,3,16215,0.0,134.87,0.229161,0.321761,0.307794,58323.9,0.085,True
egernia-local,egernia,mix,votable,4,1,16831,0.0,140.238,0.023666,0.051189,0.047153,58981.4,0.1,True
egernia-local,egernia,mix,votable,4,2,16650,0.0,138.7,0.023611,0.051667,0.04736,58276.0,0.11,True
egernia-local,egernia,mix,votable,4,3,16798,0.0,139.857,0.023512,0.051936,0.047533,58314.2,0.09,True
egernia-local,egernia,mix,votable,8,1,17814,0.0,148.348,0.048689,0.086077,0.077308,58551.0,0.095,True
egernia-local,egernia,mix,votable,8,2,17670,0.0,147.19,0.048745,0.087418,0.078683,58372.2,0.09,True
egernia-local,egernia,mix,votable,8,3,17702,0.0,147.488,0.048921,0.087524,0.078684,58128.3,0.095,True
