target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok,tier
dachs-scaling3,dachs,Q13,csv,8,1,622,0.0,10.271,0.776042,1.074011,1.073542,2301.7,0.015,True,8
dachs-scaling3,dachs,Q13,csv,8,2,621,0.0,10.278,0.784403,1.067355,1.066877,2300.5,0.015,True,8
dachs-scaling3,dachs,Q13,csv,8,3,621,0.0,10.27,0.786919,1.074011,1.073554,2299.4,0.01,True,8
dachs-scaling3,dachs,mix,csv,32,1,590,0.0,9.372,3.364145,3.916593,3.916205,43459.8,0.02,True,8
dachs-scaling3,dachs,mix,csv,32,2,589,0.0,9.319,3.399901,4.000301,3.999889,41272.6,0.02,True,8
dachs-scaling3,dachs,mix,csv,32,3,592,0.0,9.489,3.37535,3.941547,3.941195,43427.6,0.02,True,8
dachs-scaling3,dachs,mix,csv,8,1,591,0.0,9.701,0.789629,1.267055,1.266585,44537.0,0.01,True,8
dachs-scaling3,dachs,mix,csv,8,2,591,0.0,9.726,0.867954,1.275626,1.275138,43370.9,0.01,True,8
dachs-scaling3,dachs,mix,csv,8,3,598,0.0,9.877,0.747294,1.266726,1.266278,41373.0,0.015,True,8
dachs-scaling3,dachs,Q01,votable,32,1,995,0.0,16.254,1.957989,2.1048,2.104314,4706.0,0.02,True,8
dachs-scaling3,dachs,Q01,votable,32,2,992,0.0,16.096,1.977062,2.126355,2.125938,4706.0,0.02,True,8
dachs-scaling3,dachs,Q01,votable,32,3,978,0.0,15.863,2.004162,2.187968,2.187546,4706.0,0.015,True,8
dachs-scaling3,dachs,Q01,votable,8,1,1086,0.0,18.005,0.451036,0.545531,0.545027,4706.0,0.015,True,8
dachs-scaling3,dachs,Q01,votable,8,2,1063,0.0,17.657,0.45807,0.552548,0.552105,4706.0,0.02,True,8
dachs-scaling3,dachs,Q01,votable,8,3,1064,0.0,17.634,0.458592,0.554744,0.554294,4706.0,0.02,True,8
dachs-scaling3,dachs,Q05,votable,32,1,512,0.0,8.167,3.900165,4.200031,4.19971,10687.7,0.015,True,8
dachs-scaling3,dachs,Q05,votable,32,2,512,0.0,8.216,3.907981,4.225701,4.225208,10785.2,0.015,True,8
dachs-scaling3,dachs,Q05,votable,32,3,515,0.0,8.081,3.854556,4.143041,4.142587,10827.3,0.015,True,8
dachs-scaling3,dachs,Q05,votable,8,1,487,0.0,8.02,0.977385,1.21489,1.214485,10521.8,0.03,True,8
dachs-scaling3,dachs,Q05,votable,8,2,484,0.0,7.992,0.978164,1.239789,1.239383,10784.0,0.015,True,8
dachs-scaling3,dachs,Q05,votable,8,3,481,0.0,7.931,0.988341,1.250165,1.249678,10595.3,0.015,True,8
dachs-scaling3,dachs,Q11,votable,32,1,307,0.0,4.712,7.057999,10.639357,8.087097,3497319.3,0.035,True,8
dachs-scaling3,dachs,Q11,votable,32,2,302,0.0,4.71,6.851284,10.68149,8.720441,3498153.0,0.035,True,8
dachs-scaling3,dachs,Q11,votable,32,3,311,0.0,4.745,6.699838,11.13564,8.579045,3498126.3,0.03,True,8
dachs-scaling3,dachs,Q11,votable,8,1,274,0.0,4.504,1.870868,2.199709,2.058155,3498271.4,0.02,True,8
dachs-scaling3,dachs,Q11,votable,8,2,267,0.0,4.419,1.882994,2.123646,2.020491,3499994.8,0.02,True,8
dachs-scaling3,dachs,Q11,votable,8,3,277,0.0,4.549,1.885313,2.171347,2.01459,3496755.2,0.02,True,8
dachs-scaling3,dachs,Q13,votable,32,1,609,0.0,9.709,3.269381,3.666487,3.666031,5751.0,0.02,True,8
dachs-scaling3,dachs,Q13,votable,32,2,609,0.0,9.671,3.2587,3.66271,3.662262,5751.0,0.02,True,8
dachs-scaling3,dachs,Q13,votable,32,3,615,0.0,9.822,3.238038,3.603207,3.602755,5751.0,0.015,True,8
dachs-scaling3,dachs,Q13,votable,8,1,610,0.0,10.075,0.792691,1.093004,1.092561,5751.0,0.015,True,8
dachs-scaling3,dachs,Q13,votable,8,2,604,0.0,9.96,0.799099,1.116267,1.115709,5751.0,0.015,True,8
dachs-scaling3,dachs,Q13,votable,8,3,617,0.0,10.184,0.791442,1.086065,1.085604,5751.0,0.015,True,8
dachs-scaling3,dachs,mix,votable,32,1,590,0.0,9.51,3.343997,3.945153,3.94461,57947.4,0.02,True,8
dachs-scaling3,dachs,mix,votable,32,2,584,0.0,9.335,3.417206,3.990842,3.990294,55681.0,0.02,True,8
dachs-scaling3,dachs,mix,votable,32,3,598,0.0,9.499,3.297968,3.899192,3.898708,58258.0,0.025,True,8
dachs-scaling3,dachs,mix,votable,8,1,603,0.0,9.945,0.773538,1.271691,1.271151,58966.0,0.015,True,8
dachs-scaling3,dachs,mix,votable,8,2,586,0.0,9.651,0.86353,1.275976,1.27551,59028.6,0.015,True,8
dachs-scaling3,dachs,mix,votable,8,3,606,0.0,9.998,0.73886,1.266764,1.26629,56012.7,0.01,True,8
egernia-scaling3,egernia,Q01,csv,32,1,11547,0.0,191.991,0.163525,0.190174,0.185985,1835.0,0.07,True,8
egernia-scaling3,egernia,Q01,csv,32,2,11622,0.0,193.386,0.162383,0.188255,0.183866,1835.0,0.08,True,8
egernia-scaling3,egernia,Q01,csv,32,3,11504,0.0,191.273,0.164104,0.190476,0.18558,1835.0,0.085,True,8
egernia-scaling3,egernia,Q01,csv,8,1,12543,0.0,208.937,0.03765,0.049828,0.04753,1835.0,0.095,True,8
egernia-scaling3,egernia,Q01,csv,8,2,12533,0.0,208.766,0.037631,0.049595,0.047179,1835.0,0.095,True,8
egernia-scaling3,egernia,Q01,csv,8,3,12479,0.0,207.873,0.037845,0.050126,0.047757,1835.0,0.095,True,8
egernia-scaling3,egernia,Q05,csv,32,1,11002,0.0,182.951,0.171675,0.199251,0.194392,3842.1,0.075,True,8
egernia-scaling3,egernia,Q05,csv,32,2,11034,0.0,183.523,0.171039,0.197852,0.193018,3881.9,0.079,True,8
egernia-scaling3,egernia,Q05,csv,32,3,11020,0.0,183.261,0.171669,0.197954,0.193282,3908.2,0.085,True,8
egernia-scaling3,egernia,Q05,csv,8,1,11920,0.0,198.601,0.039478,0.051856,0.049502,3877.3,0.105,True,8
egernia-scaling3,egernia,Q05,csv,8,2,11947,0.0,199.047,0.039448,0.051948,0.04944,3863.2,0.1,True,8
egernia-scaling3,egernia,Q05,csv,8,3,12067,0.0,201.052,0.039121,0.051078,0.048609,3946.9,0.105,True,8
egernia-scaling3,egernia,Q11,csv,32,1,1346,0.0,22.206,1.434177,1.708912,0.922055,2996062.7,0.075,True,8
egernia-scaling3,egernia,Q11,csv,32,2,1339,0.0,22.052,1.432807,1.798694,1.112651,2995437.2,0.07,True,8
egernia-scaling3,egernia,Q11,csv,32,3,1346,0.0,22.1,1.431014,1.749829,1.092993,2996247.0,0.075,True,8
egernia-scaling3,egernia,Q11,csv,8,1,1292,0.0,21.483,0.36805,0.464607,0.357385,2995929.9,0.085,True,8
egernia-scaling3,egernia,Q11,csv,8,2,1298,0.0,21.527,0.366635,0.466265,0.349481,2995161.3,0.085,True,8
egernia-scaling3,egernia,Q11,csv,8,3,1272,0.0,21.13,0.369129,0.474423,0.361318,2995861.7,0.085,True,8
egernia-scaling3,egernia,Q13,csv,32,1,1105,0.0,17.94,1.776279,1.964364,1.963785,2264.3,0.02,True,8
egernia-scaling3,egernia,Q13,csv,32,2,1103,0.0,17.891,1.774481,1.992048,1.990946,2264.6,0.025,True,8
egernia-scaling3,egernia,Q13,csv,32,3,1106,0.0,17.916,1.774602,1.97923,1.977218,2264.2,0.025,True,8
egernia-scaling3,egernia,Q13,csv,8,1,1046,0.0,17.328,0.458377,0.61465,0.613796,2264.2,0.015,True,8
egernia-scaling3,egernia,Q13,csv,8,2,1054,0.0,17.459,0.455674,0.608278,0.607797,2265.2,0.015,True,8
egernia-scaling3,egernia,Q13,csv,8,3,1087,0.0,18.031,0.443361,0.59545,0.593051,2263.8,0.015,True,8
egernia-scaling3,egernia,mix,csv,32,1,10098,0.0,167.851,0.18748,0.219631,0.211846,42108.5,0.065,True,8
egernia-scaling3,egernia,mix,csv,32,2,10068,0.0,167.361,0.187885,0.221577,0.213392,42184.8,0.07,True,8
egernia-scaling3,egernia,mix,csv,32,3,10029,0.0,166.752,0.188584,0.221428,0.212866,43362.6,0.07,True,8
egernia-scaling3,egernia,mix,csv,8,1,11033,0.0,183.791,0.042609,0.05812,0.053553,42471.3,0.09,True,8
egernia-scaling3,egernia,mix,csv,8,2,10961,0.0,182.594,0.042843,0.058174,0.053888,42135.8,0.095,True,8
egernia-scaling3,egernia,mix,csv,8,3,10951,0.0,182.469,0.042952,0.058142,0.053693,43372.5,0.1,True,8
egernia-scaling3,egernia,Q01,votable,32,1,11637,0.0,193.559,0.162552,0.187481,0.182764,2682.0,0.085,True,8
egernia-scaling3,egernia,Q01,votable,32,2,11601,0.0,193.0,0.162763,0.187731,0.183139,2682.0,0.08,True,8
egernia-scaling3,egernia,Q01,votable,32,3,11618,0.0,193.236,0.162594,0.187331,0.182737,2682.0,0.085,True,8
egernia-scaling3,egernia,Q01,votable,8,1,12548,0.0,209.082,0.037569,0.04983,0.047565,2682.0,0.1,True,8
egernia-scaling3,egernia,Q01,votable,8,2,12496,0.0,208.133,0.037745,0.049691,0.047281,2682.0,0.095,True,8
egernia-scaling3,egernia,Q01,votable,8,3,12482,0.0,207.94,0.037722,0.050087,0.04767,2682.0,0.105,True,8
egernia-scaling3,egernia,Q05,votable,32,1,10970,0.0,182.472,0.172358,0.198419,0.193394,6879.5,0.07,True,8
egernia-scaling3,egernia,Q05,votable,32,2,10937,0.0,181.877,0.172661,0.199592,0.194862,6946.5,0.075,True,8
egernia-scaling3,egernia,Q05,votable,32,3,11004,0.0,182.928,0.171844,0.197855,0.193081,6969.9,0.07,True,8
egernia-scaling3,egernia,Q05,votable,8,1,12040,0.0,200.563,0.039213,0.051141,0.048736,6931.1,0.11,True,8
egernia-scaling3,egernia,Q05,votable,8,2,11982,0.0,199.612,0.039365,0.05158,0.049192,6920.2,0.11,True,8
egernia-scaling3,egernia,Q05,votable,8,3,12037,0.0,200.518,0.039321,0.051272,0.048857,7021.2,0.095,True,8
egernia-scaling3,egernia,Q11,votable,32,1,1175,0.0,19.258,1.633231,1.998083,1.349685,3957117.4,0.08,True,8
egernia-scaling3,egernia,Q11,votable,32,2,1166,0.0,19.234,1.654241,2.118323,1.328863,3956611.4,0.08,True,8
egernia-scaling3,egernia,Q11,votable,32,3,1176,0.0,19.273,1.638584,2.030535,1.244362,3957756.7,0.08,True,8
egernia-scaling3,egernia,Q11,votable,8,1,1131,0.0,18.738,0.421275,0.545586,0.391977,3956727.6,0.09,True,8
egernia-scaling3,egernia,Q11,votable,8,2,1106,0.0,18.327,0.424137,0.568519,0.426339,3956855.4,0.09,True,8
egernia-scaling3,egernia,Q11,votable,8,3,1083,0.0,18.009,0.430807,0.551686,0.418535,3958015.6,0.09,True,8
egernia-scaling3,egernia,Q13,votable,32,1,1067,0.0,17.309,1.839335,2.065833,2.065414,4628.6,0.02,True,8
egernia-scaling3,egernia,Q13,votable,32,2,1100,0.0,17.867,1.781988,2.010002,2.00937,4628.5,0.02,True,8
egernia-scaling3,egernia,Q13,votable,32,3,1112,0.0,18.022,1.766794,1.971759,1.97085,4628.3,0.02,True,8
egernia-scaling3,egernia,Q13,votable,8,1,1045,0.0,17.348,0.460551,0.613832,0.613151,4628.2,0.02,True,8
egernia-scaling3,egernia,Q13,votable,8,2,1037,0.0,17.21,0.46157,0.624052,0.622407,4628.9,0.02,True,8
egernia-scaling3,egernia,Q13,votable,8,3,1047,0.0,17.352,0.455305,0.618673,0.617397,4627.9,0.02,True,8
egernia-scaling3,egernia,mix,votable,32,1,9777,0.0,162.567,0.193124,0.230679,0.219207,57447.7,0.07,True,8
egernia-scaling3,egernia,mix,votable,32,2,9792,0.0,162.765,0.192594,0.23046,0.219162,57466.9,0.075,True,8
egernia-scaling3,egernia,mix,votable,32,3,9810,0.0,163.071,0.192308,0.230885,0.219313,58717.3,0.07,True,8
egernia-scaling3,egernia,mix,votable,8,1,10683,0.0,177.978,0.043803,0.060765,0.054994,57659.6,0.095,True,8
egernia-scaling3,egernia,mix,votable,8,2,10682,0.0,177.968,0.04375,0.060883,0.05484,57608.6,0.095,True,8
egernia-scaling3,egernia,mix,votable,8,3,10683,0.0,177.954,0.043912,0.060418,0.054739,58963.0,0.09,True,8
